from,to,reprLat,reprLong,title,timePeriodsKeys,featureTypes
37101101,319432673,38.616165,38.1120586667,Anduarsalia,neo-assyrian-babylonian-middle-east,"unlocated, fort"
37101101,214160492,38.616165,38.1120586667,Anduarsalia,neo-assyrian-babylonian-middle-east,"unlocated, fort"
522605291,628982,38.70377,37.822263,Luhsu,neo-assyrian-babylonian-middle-east,"unlocated, fort"
522605291,100544804,38.70377,37.822263,Luhsu,neo-assyrian-babylonian-middle-east,"unlocated, fort"
522605291,319432673,38.70377,37.822263,Luhsu,neo-assyrian-babylonian-middle-east,"unlocated, fort"
522605291,214160492,38.70377,37.822263,Luhsu,neo-assyrian-babylonian-middle-east,"unlocated, fort"
522605291,37101101,38.70377,37.822263,Luhsu,neo-assyrian-babylonian-middle-east,"unlocated, fort"
522605291,762647722,38.70377,37.822263,Luhsu,neo-assyrian-babylonian-middle-east,"unlocated, fort"
522605291,629008,38.70377,37.822263,Luhsu,neo-assyrian-babylonian-middle-east,"unlocated, fort"
648980580,727241,30.9479952,29.5234429,Abusir Pharos tomb,"hellenistic-middle-east,roman-early-empire-parthian-middle-east",tomb
648980581,424616150,37.5812744,36.927509,Gurgum (kingdom),"early-iron-age-anatolia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia",region
648980581,56567731,37.5812744,36.927509,Gurgum (kingdom),"early-iron-age-anatolia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia",region
648980581,407444302,37.5812744,36.927509,Gurgum (kingdom),"early-iron-age-anatolia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia",region
648980581,658474,37.5812744,36.927509,Gurgum (kingdom),"early-iron-age-anatolia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia",region
648980581,319432673,37.5812744,36.927509,Gurgum (kingdom),"early-iron-age-anatolia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia",region
648980581,998821004,37.5812744,36.927509,Gurgum (kingdom),"early-iron-age-anatolia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia",region
648980581,129678075,37.5812744,36.927509,Gurgum (kingdom),"early-iron-age-anatolia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia",region
648980581,998821003,37.5812744,36.927509,Gurgum (kingdom),"early-iron-age-anatolia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia",region
648980581,168815529,37.5812744,36.927509,Gurgum (kingdom),"early-iron-age-anatolia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia",region
648980581,794026197,37.5812744,36.927509,Gurgum (kingdom),"early-iron-age-anatolia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia",region
648980581,357078915,37.5812744,36.927509,Gurgum (kingdom),"early-iron-age-anatolia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia",region
648980581,303882989,37.5812744,36.927509,Gurgum (kingdom),"early-iron-age-anatolia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia",region
648980581,321601069,37.5812744,36.927509,Gurgum (kingdom),"early-iron-age-anatolia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia",region
357078915,648980581,37.5812744,36.927509,Marqasi (province),neo-assyrian-babylonian-middle-east,province-2
357078915,29492,37.5812744,36.927509,Marqasi (province),neo-assyrian-babylonian-middle-east,province-2
357078915,3456694,37.5812744,36.927509,Marqasi (province),neo-assyrian-babylonian-middle-east,province-2
357078915,361968004,37.5812744,36.927509,Marqasi (province),neo-assyrian-babylonian-middle-east,province-2
357078915,658474,37.5812744,36.927509,Marqasi (province),neo-assyrian-babylonian-middle-east,province-2
357078915,407444302,37.5812744,36.927509,Marqasi (province),neo-assyrian-babylonian-middle-east,province-2
357078915,129678075,37.5812744,36.927509,Marqasi (province),neo-assyrian-babylonian-middle-east,province-2
357078915,227756061,37.5812744,36.927509,Marqasi (province),neo-assyrian-babylonian-middle-east,province-2
357078915,794026197,37.5812744,36.927509,Marqasi (province),neo-assyrian-babylonian-middle-east,province-2
357078915,652445664,37.5812744,36.927509,Marqasi (province),neo-assyrian-babylonian-middle-east,province-2
316924422,29492,37.82365,34.572513,Tabālu (province),neo-assyrian-babylonian-middle-east,"region, province-2"
316924422,407444302,37.82365,34.572513,Tabālu (province),neo-assyrian-babylonian-middle-east,"region, province-2"
227756061,303882989,37.2557932184,36.1693221733,Sam'alla (province),"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east",province-2
227756061,652445664,37.2557932184,36.1693221733,Sam'alla (province),"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east",province-2
227756061,1043,37.2557932184,36.1693221733,Sam'alla (province),"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east",province-2
227756061,29492,37.2557932184,36.1693221733,Sam'alla (province),"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east",province-2
227756061,357078915,37.2557932184,36.1693221733,Sam'alla (province),"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east",province-2
227756061,361968004,37.2557932184,36.1693221733,Sam'alla (province),"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east",province-2
227756061,333117475,37.2557932184,36.1693221733,Sam'alla (province),"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east",province-2
227756061,192555966,37.2557932184,36.1693221733,Sam'alla (province),"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east",province-2
227756061,960141790,37.2557932184,36.1693221733,Sam'alla (province),"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east",province-2
227756061,333117476,37.2557932184,36.1693221733,Sam'alla (province),"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east",province-2
168815529,648980581,,,Paqarhubuni (region),early-1st-millennium-mesopotamia,"unlocated, region"
168815529,424616150,,,Paqarhubuni (region),early-1st-millennium-mesopotamia,"unlocated, region"
168815529,802922078,,,Paqarhubuni (region),early-1st-millennium-mesopotamia,"unlocated, region"
168815529,744211055,,,Paqarhubuni (region),early-1st-millennium-mesopotamia,"unlocated, region"
168815529,998821004,,,Paqarhubuni (region),early-1st-millennium-mesopotamia,"unlocated, region"
609998416,915626351,47.6026298,-3.04288058889,Carnac megaliths,modern,monument
609998416,242742173,47.6026298,-3.04288058889,Carnac megaliths,modern,monument
609998416,462015872,47.6026298,-3.04288058889,Carnac megaliths,modern,monument
609998416,731287504,47.6026298,-3.04288058889,Carnac megaliths,modern,monument
609998416,219854861,47.6026298,-3.04288058889,Carnac megaliths,modern,monument
609998416,316390354,47.6026298,-3.04288058889,Carnac megaliths,modern,monument
609998416,242742175,47.6026298,-3.04288058889,Carnac megaliths,modern,monument
609998416,320384863,47.6026298,-3.04288058889,Carnac megaliths,modern,monument
609998416,544049654,47.6026298,-3.04288058889,Carnac megaliths,modern,monument
406501931,20487,53.0486903,-9.1400214,Poulnabrone dolmen,"4th-millenium-bce,3rd-millennium-bc",tomb
828393338,632227173,39.3976431,2.8245405,Capocorb Vell,2nd-millenium-bce,settlement
377811335,226577,,,Noarus (river),roman,"unlocated, river"
490307091,1356,42.6788369,10.3316725429,Tuscan Archipelago,modern,archipelago
490307091,403193,42.6788369,10.3316725429,Tuscan Archipelago,modern,archipelago
490307091,403221,42.6788369,10.3316725429,Tuscan Archipelago,modern,archipelago
490307091,403286,42.6788369,10.3316725429,Tuscan Archipelago,modern,archipelago
490307091,403222,42.6788369,10.3316725429,Tuscan Archipelago,modern,archipelago
490307091,403182,42.6788369,10.3316725429,Tuscan Archipelago,modern,archipelago
490307091,403247,42.6788369,10.3316725429,Tuscan Archipelago,modern,archipelago
490307091,403255,42.6788369,10.3316725429,Tuscan Archipelago,modern,archipelago
260940008,687934,31.928333,35.238333,Beitin,"roman-early-empire-late-antique,modern","settlement, settlement-modern"
367530812,472014,39.7610764,9.3079687,Monte Nuxi,2nd-millenium-bce,"spring, settlement"
781209675,423127,41.9419176188,12.7740219219,Pecile at Hadrian's Villa,roman,"garden-hortus, water-feature"
864330772,501347,40.8401571,23.8626788,Kasta tomb,"hellenistic-roman-early-empire,modern",tumulus
864330772,501495,40.8401571,23.8626788,Kasta tomb,"hellenistic-roman-early-empire,modern",tumulus
345477552,423025,41.8966802318,12.4715977004,Sepulcrum Hirtii,modern,tomb
345477553,423025,41.891775,12.486137,Curiae Veteres,"hellenistic-republican,roman",shrine
904615255,214160492,40.0067314,44.026552,Gazandži (Kazana),twenty-first-ce,settlement-modern
119022475,433032,40.7526867,14.4794174,Potter's workshop,roman,production
198420713,452488,40.1604417866,15.1543130287,Castellammare della Bruca,"mediaeval-byzantine,modern",fort
593460161,590086,35.081929,25.81099,West House at Vasiliki,"early-minoan,modern","settlement, architecturalcomplex, hill"
593460162,570491,37.73076,22.754815,Grave Circle B,"middle-helladic,late-helladic,modern",cemetery
593460163,599821,37.110195,25.372281,Portara on Naxos,"classical,late-antique,modern",temple-2
593460163,599822,37.110195,25.372281,Portara on Naxos,"classical,late-antique,modern",temple-2
483473194,528863404,37.6670465865,32.8282892929,Çatalhöyük,"neolithic-eastern-med,modern",settlement
6521693551211800,638776,36.9355,31.18,Unnamed Place,,bridge
645204823,550693,39.8857201,25.2673782,Koukonesi,"3rd-millennium-bc,2nd-millenium-bce,modern",island
739961553,472014,39.7490002,9.3273206,Esterzili,2nd-millenium-bce,temple-2
946753455,462086,37.2966668,13.5885018,So-called Oratory of Phalaris,"roman,modern",temple-2
946753455,63728843,37.2966668,13.5885018,So-called Oratory of Phalaris,"roman,modern",temple-2
540456066,1101,40.0,-5.0,Iberia (modern region/peninsula),modern,peninsula
540456066,981551,40.0,-5.0,Iberia (modern region/peninsula),modern,peninsula
540456066,530036687,40.0,-5.0,Iberia (modern region/peninsula),modern,peninsula
540456066,991318,40.0,-5.0,Iberia (modern region/peninsula),modern,peninsula
58858515,580062,37.937278,23.644639,Theater of Zea,hellenistic-republican,theatre
89350791,773761100,37.974182937,23.7270164638,Tower of the Winds,"hellenistic-republican,roman,modern",monument
300583267,423025,41.8919505855,12.4796889542,Theatrum Marcelli,"roman,late-antique,modern",theatre
300583267,158081395,41.8919505855,12.4796889542,Theatrum Marcelli,"roman,late-antique,modern",theatre
267702570,423025,41.8865276059,12.492109003,Santi Giovanni e Paolo,"late-antique,mediaeval-byzantine,modern",church
267702570,695491849,41.8865276059,12.492109003,Santi Giovanni e Paolo,"late-antique,mediaeval-byzantine,modern",church
267702571,695491849,41.886316,12.49177,Clivus Scauri,"roman-early-empire-late-antique,modern",road
267702571,423025,41.886316,12.49177,Clivus Scauri,"roman-early-empire-late-antique,modern",road
445192365,423025,41.886412,12.4916692,Case Romane del Celio,roman,"townhouse, architecturalcomplex"
865664297,423025,41.889264,12.4972143,Basilica of San Clemente al Laterano,"mediaeval-byzantine,modern",church
149683041,472014,39.9634190215,8.45319125106,Mont'e Prama,2nd-millenium-bce,"findspot, settlement-modern, monument"
774886524,506349985,54.9044648665,-3.20195748272,Kirkbride,roman-britain,fort
958275306,570182,37.9049161,22.8793472,Agora of Corinth,"archaic,classical,hellenistic-republican,roman",plaza
236955527,59844,44.268062,63.655488,Tagisken Plateau,modern,plateau
236955527,266192488,44.268062,63.655488,Tagisken Plateau,modern,plateau
236955527,20924741,44.268062,63.655488,Tagisken Plateau,modern,plateau
369907904,236405,40.166577,-6.1009805,Roman arch at Capera,roman,arch
690508611,89315,55.001553,-1.828568,Mithraeum at Vindovala,roman-early-empire-late-antique,temple-2
690508612,584272773,42.2678992667,12.3692775733,Via Amerina,,road
690508612,416789,42.2678992667,12.3692775733,Via Amerina,,road
690508612,413133,42.2678992667,12.3692775733,Via Amerina,,road
690508612,662725009,42.2678992667,12.3692775733,Via Amerina,,road
690508612,426634,42.2678992667,12.3692775733,Via Amerina,,road
690508612,413224,42.2678992667,12.3692775733,Via Amerina,,road
690508612,413125,42.2678992667,12.3692775733,Via Amerina,,road
690508612,413172,42.2678992667,12.3692775733,Via Amerina,,road
690508612,20585718,42.2678992667,12.3692775733,Via Amerina,,road
690508612,414506,42.2678992667,12.3692775733,Via Amerina,,road
690508612,413012,42.2678992667,12.3692775733,Via Amerina,,road
690508612,423116,42.2678992667,12.3692775733,Via Amerina,,road
690508612,710429514,42.2678992667,12.3692775733,Via Amerina,,road
430827518,423025,41.88333,12.46667,Janiculum,"roman,modern","hill, fort"
430827518,432336962,41.88333,12.46667,Janiculum,"roman,modern","hill, fort"
430827518,236701133,41.88333,12.46667,Janiculum,"roman,modern","hill, fort"
379689233,423127,41.9412190637,12.7783928453,Piazza d'Oro at Hadrian's Villa,roman,architecturalcomplex
379689234,17658595,38.7225274,35.4874516,Proposed location of Artulu 2 (Kayseri),early-1st-millennium-mesopotamia,settlement
511547525,697725,30.3286156137,35.4430008428,Garden and Pool Complex at Petra,roman,"garden-hortus, water-feature"
86419549,79393,51.890594,0.903104,Temple of Claudius,"roman,modern",temple-2
10993281,413360,,,Feliginates,roman,"unlocated, people"
495763993,209137,44.152234,19.35704,Untitled,roman,mine
495763994,209137,44.105869,19.292015,Untitled,"roman,late-antique",mine
495763995,209137,44.116581,19.365792,Untitled,"roman,late-antique",mine
495763996,209137,44.087577,19.445241,Untitled,"roman,late-antique",mine
495763997,491686,41.779175,22.908185,Untitled,late-antique,mine-2
495763998,209142,42.205045,21.592795,Untitled,"roman,late-antique",mine
495763999,209142,42.915195,21.561563,Untitled,"roman,late-antique",mine
164618008,207245,44.448828,19.245141,Untitled,"roman,late-antique",mine
164618009,209142,42.578415,21.417919,Untitled,"roman,late-antique",mine-2
164618010,209142,42.563601,21.223014,Untitled,"roman,late-antique",mine
164618011,514912,41.311668,28.343845,Unnamed Fortification on the Anastasian Wall,late-antique,fort
164618012,514912,41.293572,28.328578,Unnamed Fortification on the Anastasian Wall,late-antique,fort
164618013,209138,46.032506,22.853875,Untitled,roman,mine
164618014,514912,41.425126,28.379856,Unnamed Fortification on the Anastasian Wall,late-antique,fort
164618015,514912,41.405322,28.378681,Unnamed Fortification on the Anastasian Wall,late-antique,fort
164618016,514912,41.342583,28.347149,Büyük Bedesten Wall Fort,late-antique,fort
164618017,209138,46.199609,22.665073,Untitled,roman,mine
164618018,209138,46.174621,22.728468,Untitled,roman,mine
164618019,209142,42.591446,21.239923,Untitled,"roman,late-antique",mine
164618020,579907,38.209532,23.835769,Untitled,"classical,hellenistic-republican",fort
164618021,209138,46.186962,22.92084,Untitled,roman,mine-2
164618022,209138,46.06458,22.834819,Untitled,roman,mine
636076369,356966898,41.38620105,13.1015969,Mausoleum of Clesippus Geganius,roman,tomb
636076369,432629,41.38620105,13.1015969,Mausoleum of Clesippus Geganius,roman,tomb
