source,target,type
422818,425067,station
422820,422821,mountain
422821,422820,"sanctuary, settlement, settlement-modern"
422821,426609,"sanctuary, settlement, settlement-modern"
422822,432900,people
422822,413086,people
422822,689046103,people
422823,558953506,settlement
422823,422834,settlement
422824,422825,settlement
422824,422826,settlement
422825,426621,lake
422825,425824,lake
422825,422824,lake
422826,422949,mountain
422826,422824,mountain
422829,93042695,settlement
422830,438707,mountain
422830,426632,mountain
422831,174900201,"settlement, port"
422833,422944,settlement
422833,93042695,settlement
422833,74935822,settlement
422833,432901,settlement
422833,622606468,settlement
422833,635652902,settlement
422833,183817917,settlement
422834,423080,river
422834,423029,river
422834,423081,river
422834,422823,river
422834,423010,river
422834,723135882,river
422834,423073,river
422834,50864838,river
422835,587835546,settlement
422837,966985945,"settlement, port"
422837,720902384,"settlement, port"
422837,224930295,"settlement, port"
422837,424315,"settlement, port"
422837,438775,"settlement, port"
422838,356966898,villa
422840,426605,bath
422843,587835546,"urban, settlement"
422843,438710,"urban, settlement"
422843,438775,"urban, settlement"
422844,356966898,settlement
422844,670733375,settlement
422845,986659307,settlement
422845,795348768,settlement
422846,1356,river
422848,174900201,station
422852,356966898,station
422852,423094,station
422857,422958,"settlement, settlement-modern"
422859,413122,"sanctuary, settlement, cemetery, architecturalcomplex"
422859,723366820,"sanctuary, settlement, cemetery, architecturalcomplex"
422859,424267586,"sanctuary, settlement, cemetery, architecturalcomplex"
422859,432688,"sanctuary, settlement, cemetery, architecturalcomplex"
422859,717880824,"sanctuary, settlement, cemetery, architecturalcomplex"
422859,226222204,"sanctuary, settlement, cemetery, architecturalcomplex"
422859,248622162,"sanctuary, settlement, cemetery, architecturalcomplex"
422859,799902599,"sanctuary, settlement, cemetery, architecturalcomplex"
422859,284997408,"sanctuary, settlement, cemetery, architecturalcomplex"
422859,426577,"sanctuary, settlement, cemetery, architecturalcomplex"
422860,423025,cemetery
422863,423025,plain
422863,820369854,plain
422863,816091000,plain
422863,400889194,plain
422863,967215409,plain
422863,986274170,plain
422863,820369856,plain
422863,635795593,plain
422863,921692078,plain
422863,165546433,plain
422863,281368358,plain
422863,593462325,plain
422863,756231346,plain
422868,737328394,station
422868,774612717,station
422869,356966898,"tomb, villa"
422871,93042695,villa
422873,93042695,villa
422879,423081,villa
422881,356966898,settlement
422883,426593,"settlement, settlement-modern"
422885,356966898,"settlement, fort"
422885,466340541,"settlement, fort"
422885,17912164,"settlement, fort"
422885,723104406,"settlement, fort"
422885,240415207,"settlement, fort"
422887,699256589,tomb
422888,93042695,villa
422889,423025,"sanctuary, temple-2, church"
422889,390922209,"sanctuary, temple-2, church"
422889,55607045,"sanctuary, temple-2, church"
422891,423025,mine
422894,699256589,cemetery
422894,423025,cemetery
422896,356966898,villa
422897,356966898,villa
422898,272213280,settlement
422908,93042695,sanctuary
422909,692947274,settlement
422909,426309852,settlement
422910,422958,"unlocated, settlement"
422912,423080,river
422912,426582,river
422913,93042695,temple-2
422914,485712934,settlement
422914,943743265,settlement
422917,422984,sanctuary
422921,390205932,settlement
422922,699256589,settlement
422922,422958,settlement
422923,423080,settlement
422923,18271457,settlement
422925,423025,temple-2
422926,93042695,sanctuary
422927,356966898,station
422927,425826,station
422928,963165127,villa
422928,774612717,villa
422932,622606468,settlement
422932,422994,settlement
422932,540746347,settlement
422932,873891351,settlement
422932,132860152,settlement
422932,377820068,settlement
422932,889077193,settlement
422932,236701131,settlement
422934,423025,cemetery
422934,18271457,cemetery
422935,356966898,fort
422936,423025,villa
422936,622606468,villa
422936,47231722,villa
422936,85815300,villa
422941,856514595,cemetery
422941,963165127,cemetery
422941,423061,cemetery
422941,426584,cemetery
422942,759079303,mine
422944,432853,people
422944,423105,people
422944,432830,people
422944,438705,people
422944,432852,people
422944,422833,people
422944,433187,people
422944,432664,people
422948,422995,cemetery
422948,423080,cemetery
422948,423012,cemetery
422949,422826,sanctuary
422949,404373769,sanctuary
422952,74935822,settlement
422952,422958,settlement
422953,584868519,villa
422953,417722289,villa
422958,1356,region
422958,423080,region
422958,438658,region
422958,109402124,region
422958,714971430,region
422958,438867,region
422958,438869,region
422958,438815,region
422958,438850,region
422958,422910,region
422958,438673,region
422958,438750,region
422958,438789,region
422958,422857,region
422958,422922,region
422958,422986,region
422958,438703,region
422958,35655675,region
422958,208591878,region
422958,438704,region
422958,438803,region
422958,438677,region
422958,432901,region
422958,423075,region
422958,422952,region
422958,438671,region
422958,438853,region
422958,432900,region
422958,438696,region
422958,438813,region
422958,438723,region
422958,438657,region
422958,438770,region
422958,438836,region
422958,438795,region
422958,438829,region
422958,438698,region
422958,714971429,region
422958,438779,region
422958,438781,region
422958,438796,region
422958,438851,region
422958,438826,region
422958,438885,region
422959,422958,"unlocated, settlement"
422960,422988,"urban, settlement, port"
422960,988280578,"urban, settlement, port"
422960,183817905,"urban, settlement, port"
422960,424313,"urban, settlement, port"
422960,423104,"urban, settlement, port"
422961,714628627,mountain
422963,174900201,station
422964,447759107,villa
422968,575015998,"bridge, settlement, settlement-modern"
422968,922890940,"bridge, settlement, settlement-modern"
422971,356966898,"tomb, villa"
422973,423025,tomb
422978,423025,mine
422983,423025,villa
422984,143028853,"water-inland, lake"
422984,425825,"water-inland, lake"
422984,426622,"water-inland, lake"
422984,422917,"water-inland, lake"
422986,699256589,"settlement, settlement-modern"
422986,422958,"settlement, settlement-modern"
422986,426594,"settlement, settlement-modern"
422987,423067,"urban, settlement"
422987,432901,"urban, settlement"
422987,423114,"urban, settlement"
422987,76301894,"urban, settlement"
422987,477172416,"urban, settlement"
422987,149706992,"urban, settlement"
422987,674237647,"urban, settlement"
422987,24162247,"urban, settlement"
422987,432223403,"urban, settlement"
422987,426633,"urban, settlement"
422988,1356,river
422988,422960,river
422991,423117,villa
422992,422940,villa
422994,422932,"cemetery, settlement-modern"
422994,132860152,"cemetery, settlement-modern"
422995,835948519,"urban, settlement"
422995,1356,"urban, settlement"
422995,423080,"urban, settlement"
422995,390205932,"urban, settlement"
422995,425823,"urban, settlement"
422995,423031,"urban, settlement"
422995,489630692,"urban, settlement"
422995,422998,"urban, settlement"
422995,328100889,"urban, settlement"
422995,422948,"urban, settlement"
422995,616093383,"urban, settlement"
422995,443253553,"urban, settlement"
422995,101249988,"urban, settlement"
422998,422995,church
423004,835948519,villa
423005,433034,settlement
423008,423080,bridge
423008,423025,bridge
423008,426585,bridge
423010,422834,"bridge, settlement"
423010,272213281,"bridge, settlement"
423010,423025,"bridge, settlement"
423010,442302645,"bridge, settlement"
423012,231839930,"settlement, port"
423012,303999556,"settlement, port"
423012,423080,"settlement, port"
423012,1356,"settlement, port"
423012,354239692,"settlement, port"
423012,927235843,"settlement, port"
423012,425822,"settlement, port"
423013,622606468,"sanctuary, settlement"
423013,7963799,"sanctuary, settlement"
423013,69910488,"sanctuary, settlement"
423013,426617,"sanctuary, settlement"
423014,423025,villa
423016,423025,cemetery
423016,18271457,cemetery
423019,356966898,villa
423019,423025,villa
423020,423081,villa
423024,447759107,sanctuary
423025,303999556,"urban, settlement"
423025,502042016,"urban, settlement"
423025,93042695,"urban, settlement"
423025,741499023,"urban, settlement"
423025,699256589,"urban, settlement"
423025,390205932,"urban, settlement"
423025,587835546,"urban, settlement"
423025,272213281,"urban, settlement"
423025,272213280,"urban, settlement"
423025,231839930,"urban, settlement"
423025,356966898,"urban, settlement"
423025,737328394,"urban, settlement"
423025,174900201,"urban, settlement"
423025,447759107,"urban, settlement"
423025,18271457,"urban, settlement"
423025,856514595,"urban, settlement"
423025,622606468,"urban, settlement"
423025,423080,"urban, settlement"
423025,839719167,"urban, settlement"
423025,188535571,"urban, settlement"
423025,74935822,"urban, settlement"
423025,136661131,"urban, settlement"
423025,988280578,"urban, settlement"
423025,607225751,"urban, settlement"
423025,11924822,"urban, settlement"
423025,752122699,"urban, settlement"
423025,310265136,"urban, settlement"
423025,345477552,"urban, settlement"
423025,251288970,"urban, settlement"
423025,285857974,"urban, settlement"
423025,874299107,"urban, settlement"
423025,871801169,"urban, settlement"
423025,821658053,"urban, settlement"
423025,268637493,"urban, settlement"
423025,490093260,"urban, settlement"
423025,865664297,"urban, settlement"
423025,767766096,"urban, settlement"
423025,537585744,"urban, settlement"
423025,423019,"urban, settlement"
423025,557821256,"urban, settlement"
423025,755385623,"urban, settlement"
423025,423010,"urban, settlement"
423025,914715153,"urban, settlement"
423025,422724245,"urban, settlement"
423025,152699900,"urban, settlement"
423025,418356677,"urban, settlement"
423025,582254847,"urban, settlement"
423025,711765706,"urban, settlement"
423025,722890934,"urban, settlement"
423025,554777911,"urban, settlement"
423025,612452942,"urban, settlement"
423025,347468514,"urban, settlement"
423025,68481414,"urban, settlement"
423025,423016,"urban, settlement"
423025,717263631,"urban, settlement"
423025,390937014,"urban, settlement"
423025,777690772,"urban, settlement"
423025,562679826,"urban, settlement"
423025,128044615,"urban, settlement"
423025,445545537,"urban, settlement"
423025,286808786,"urban, settlement"
423025,134485260,"urban, settlement"
423025,67911853,"urban, settlement"
423025,697163696,"urban, settlement"
423025,540898685,"urban, settlement"
423025,182931391,"urban, settlement"
423025,66019947,"urban, settlement"
423025,100447491,"urban, settlement"
423025,419380619,"urban, settlement"
423025,432336962,"urban, settlement"
423025,986274170,"urban, settlement"
423025,732617291,"urban, settlement"
423025,18528486,"urban, settlement"
423025,458593872,"urban, settlement"
423025,581361483,"urban, settlement"
423025,233061795,"urban, settlement"
423025,355242955,"urban, settlement"
423025,432833118,"urban, settlement"
423025,177623366,"urban, settlement"
423025,769742546,"urban, settlement"
423025,376191071,"urban, settlement"
423025,805897375,"urban, settlement"
423025,165546433,"urban, settlement"
423025,277030428,"urban, settlement"
423025,910605204,"urban, settlement"
423025,979483544,"urban, settlement"
423025,323041298,"urban, settlement"
423025,104629751,"urban, settlement"
423025,326171400,"urban, settlement"
423025,705506085,"urban, settlement"
423025,27164982,"urban, settlement"
423025,661181629,"urban, settlement"
423025,400889194,"urban, settlement"
423025,999196280,"urban, settlement"
423025,499652704,"urban, settlement"
423025,531536067,"urban, settlement"
423025,499652703,"urban, settlement"
423025,870073463,"urban, settlement"
423025,723135883,"urban, settlement"
423025,756231346,"urban, settlement"
423025,375710890,"urban, settlement"
423025,45016678,"urban, settlement"
423025,674507252,"urban, settlement"
423025,175815320,"urban, settlement"
423025,971691208,"urban, settlement"
423025,55607045,"urban, settlement"
423025,193196776,"urban, settlement"
423025,484501230,"urban, settlement"
423025,670733375,"urban, settlement"
423025,711164401,"urban, settlement"
423025,711164402,"urban, settlement"
423025,207236501,"urban, settlement"
423025,423069,"urban, settlement"
423025,236701133,"urban, settlement"
423025,434423626,"urban, settlement"
423025,327838685,"urban, settlement"
423025,125119394,"urban, settlement"
423025,157710058,"urban, settlement"
423025,749375794,"urban, settlement"
423025,457581182,"urban, settlement"
423025,356557089,"urban, settlement"
423025,423052,"urban, settlement"
423025,422860,"urban, settlement"
423025,422863,"urban, settlement"
423025,721060792,"urban, settlement"
423025,260329424,"urban, settlement"
423025,964333742,"urban, settlement"
423025,422891,"urban, settlement"
423025,422894,"urban, settlement"
423025,236970356,"urban, settlement"
423025,578501279,"urban, settlement"
423025,816091000,"urban, settlement"
423025,393959243,"urban, settlement"
423025,987039111,"urban, settlement"
423025,508645486,"urban, settlement"
423025,422925,"urban, settlement"
423025,422934,"urban, settlement"
423025,422936,"urban, settlement"
423025,838349787,"urban, settlement"
423025,899108647,"urban, settlement"
423025,606859979,"urban, settlement"
423025,635776701,"urban, settlement"
423025,161909278,"urban, settlement"
423025,54214303,"urban, settlement"
423025,422973,"urban, settlement"
423025,422978,"urban, settlement"
423025,422983,"urban, settlement"
423025,29110684,"urban, settlement"
423025,422889,"urban, settlement"
423025,322942899,"urban, settlement"
423025,700767827,"urban, settlement"
423025,103808101,"urban, settlement"
423025,345477553,"urban, settlement"
423025,423008,"urban, settlement"
423025,334776903,"urban, settlement"
423025,123625165,"urban, settlement"
423025,334776904,"urban, settlement"
423025,554777910,"urban, settlement"
423025,958548506,"urban, settlement"
423025,883684762,"urban, settlement"
423025,423014,"urban, settlement"
423025,440482653,"urban, settlement"
423025,865014139,"urban, settlement"
423025,557607129,"urban, settlement"
423025,503777175,"urban, settlement"
423025,576179783,"urban, settlement"
423025,594335209,"urban, settlement"
423025,211668069,"urban, settlement"
423025,580975875,"urban, settlement"
423025,239510733,"urban, settlement"
423025,360312699,"urban, settlement"
423025,823121346,"urban, settlement"
423025,966985945,"urban, settlement"
423025,423089,"urban, settlement"
423025,72845305,"urban, settlement"
423025,956605009,"urban, settlement"
423025,395487201,"urban, settlement"
423025,950724706,"urban, settlement"
423025,494660670,"urban, settlement"
423025,423029,"urban, settlement"
423025,593462325,"urban, settlement"
423025,423042,"urban, settlement"
423025,423046,"urban, settlement"
423025,817164756,"urban, settlement"
423025,423051,"urban, settlement"
423025,229277207,"urban, settlement"
423025,361831195,"urban, settlement"
423025,54214302,"urban, settlement"
423025,423056,"urban, settlement"
423025,423058,"urban, settlement"
423025,666067877,"urban, settlement"
423025,420615524,"urban, settlement"
423025,423065,"urban, settlement"
423025,177271381,"urban, settlement"
423025,250091860,"urban, settlement"
423025,423132,"urban, settlement"
423025,423133,"urban, settlement"
423025,423557,"urban, settlement"
423025,625199888,"urban, settlement"
423025,423558,"urban, settlement"
423025,423559,"urban, settlement"
423025,423560,"urban, settlement"
423025,423561,"urban, settlement"
423025,423562,"urban, settlement"
423025,423563,"urban, settlement"
423025,423565,"urban, settlement"
423025,423566,"urban, settlement"
423025,423567,"urban, settlement"
423025,423568,"urban, settlement"
423025,423048,"urban, settlement"
423025,425068,"urban, settlement"
423025,277569430,"urban, settlement"
423025,921692078,"urban, settlement"
423025,948173334,"urban, settlement"
423025,426588,"urban, settlement"
423025,715215852,"urban, settlement"
423025,426597,"urban, settlement"
423025,55302071,"urban, settlement"
423025,305841487,"urban, settlement"
423025,47606496,"urban, settlement"
423025,256068848,"urban, settlement"
423025,281368358,"urban, settlement"
423025,360312698,"urban, settlement"
423025,356557088,"urban, settlement"
423025,866548110,"urban, settlement"
423025,528606605,"urban, settlement"
423025,889101791,"urban, settlement"
423025,22073979,"urban, settlement"
423025,986788581,"urban, settlement"
423025,319931451,"urban, settlement"
423025,520255117,"urban, settlement"
423025,740034026,"urban, settlement"
423025,76960231,"urban, settlement"
423025,159953179,"urban, settlement"
423025,166405461,"urban, settlement"
423025,825969667,"urban, settlement"
423025,103123065,"urban, settlement"
423025,770702014,"urban, settlement"
423025,987367012,"urban, settlement"
423025,236573248,"urban, settlement"
423025,195092807,"urban, settlement"
423025,226302607,"urban, settlement"
423025,867414858,"urban, settlement"
423025,326532998,"urban, settlement"
423025,529700371,"urban, settlement"
423025,967215409,"urban, settlement"
423025,529700371,"urban, settlement"
423025,367835399,"urban, settlement"
423025,426586,"urban, settlement"
423025,825912337,"urban, settlement"
423025,707467453,"urban, settlement"
423025,954023893,"urban, settlement"
423025,873367356,"urban, settlement"
423025,158081395,"urban, settlement"
423025,919243561,"urban, settlement"
423025,673471798,"urban, settlement"
423025,335461216,"urban, settlement"
423025,832482572,"urban, settlement"
423025,894727084,"urban, settlement"
423025,626333929,"urban, settlement"
423025,114815757,"urban, settlement"
423025,300044063,"urban, settlement"
423025,649091261,"urban, settlement"
423025,950724706,"urban, settlement"
423025,728475463,"urban, settlement"
423025,837078212,"urban, settlement"
423025,243310942,"urban, settlement"
423025,108334324,"urban, settlement"
423025,111763397,"urban, settlement"
423025,695491849,"urban, settlement"
423025,410440793,"urban, settlement"
423025,814891878,"urban, settlement"
423025,558953506,"urban, settlement"
423025,459049147,"urban, settlement"
423025,571649387,"urban, settlement"
423025,547584100,"urban, settlement"
423025,423053,"urban, settlement"
423025,451696383,"urban, settlement"
423025,300583267,"urban, settlement"
423025,458808506,"urban, settlement"
423025,267702570,"urban, settlement"
423025,505226457,"urban, settlement"
423025,741137357,"urban, settlement"
423025,267702571,"urban, settlement"
423025,445192365,"urban, settlement"
423025,978725164,"urban, settlement"
423025,771725842,"urban, settlement"
423025,872350435,"urban, settlement"
423025,430827518,"urban, settlement"
423025,402082165,"urban, settlement"
423025,182931392,"urban, settlement"
423025,535299163,"urban, settlement"
423025,943743265,"urban, settlement"
423025,207271756,"urban, settlement"
423025,502866838,"urban, settlement"
423025,207271757,"urban, settlement"
423025,463398873,"urban, settlement"
423025,640011069,"urban, settlement"
423025,208084576,"urban, settlement"
423025,934591703,"urban, settlement"
423025,541950317,"urban, settlement"
423026,272213280,settlement
423029,422834,settlement
423029,423025,settlement
423031,423080,"marsh-wetland, salt-pan-salina"
423031,422995,"marsh-wetland, salt-pan-salina"
423031,231839930,"marsh-wetland, salt-pan-salina"
423031,423080,"marsh-wetland, salt-pan-salina"
423035,699256589,"cemetery, church"
423035,528606605,"cemetery, church"
423036,699256589,"cemetery, church"
423038,356966898,cemetery
423038,423025,cemetery
423042,423025,cemetery
423042,18271457,cemetery
423046,423025,church
423047,423068,bridge
423048,423025,church
423048,281289039,church
423048,987039111,church
423049,737328394,church
423051,423025,"church-2, tomb, church"
423051,615340369,"church-2, tomb, church"
423052,390205932,church
423052,423025,church
423053,423025,"church-2, church"
423055,423078,church
423056,423025,"church-2, church"
423057,426595,church
423058,423025,cemetery
423058,856514595,cemetery
423060,297163719,settlement
423060,297163721,settlement
423061,856514595,"station, settlement-modern"
423061,422941,"station, settlement-modern"
423064,356966898,tomb
423064,156802663,tomb
423064,390922209,tomb
423065,423025,tomb
423065,356966898,tomb
423067,422987,settlement
423068,433208,settlement
423068,426636,settlement
423068,423047,settlement
423069,93042695,villa
423069,423025,villa
423070,18271457,villa
423071,272213281,station
423072,866779647,settlement
423072,14626469,settlement
423072,323580407,settlement
423073,422834,reservoir
423073,183817908,reservoir
423073,183817915,reservoir
423075,587835546,"mine, settlement-modern"
423075,422958,"mine, settlement-modern"
423075,426624,"mine, settlement-modern"
423076,737328394,settlement
423076,136661131,settlement
423076,774612717,settlement
423077,356966898,station
423077,422956,station
423078,188535571,settlement
423078,423055,settlement
423080,1356,river
423080,423031,river
423080,423025,river
423080,952976544,river
423080,100447491,river
423080,422912,river
423080,919243561,river
423080,370793043,river
423080,326171400,river
423080,413220,river
423080,490093260,river
423080,422834,river
423080,413243,river
423080,423031,river
423080,425068,river
423080,68481414,river
423080,486975583,river
423080,286808786,river
423080,422923,river
423080,413047,river
423080,413339,river
423080,413340,river
423080,422958,river
423080,413089,river
423080,438670,river
423080,771725842,river
423080,413088,river
423080,307322303,river
423080,413091,river
423080,422995,river
423080,423008,river
423080,334776903,river
423080,207271756,river
423080,423012,river
423080,422948,river
423080,211668069,river
423081,272213281,settlement
423081,422834,settlement
423081,770901484,settlement
423081,512410974,settlement
423081,88165959,settlement
423081,426606,settlement
423081,426608,settlement
423081,423127,settlement
423081,124758312,settlement
423081,422879,settlement
423081,248553771,settlement
423081,766267488,settlement
423081,438721,settlement
423081,766267487,settlement
423081,474016230,settlement
423081,423020,settlement
423083,356966898,tomb
423085,447759107,tomb
423085,422815,tomb
423087,622606468,settlement
423089,423025,"villa, fort"
423089,587835546,"villa, fort"
423092,856514595,tomb
423093,622606468,tomb
423094,422852,tomb
423099,206604800,settlement
423104,422960,sanctuary
423105,432910,river
423105,432852,river
423105,422944,river
423106,356966898,station
423108,74935822,settlement
423108,93042695,settlement
423108,157403317,settlement
423108,811907996,settlement
423108,719522410,settlement
423114,422987,settlement
423115,770901484,settlement
423116,413122,"urban, settlement"
423116,690508612,"urban, settlement"
423116,774612717,"urban, settlement"
423116,222169303,"urban, settlement"
423116,963165127,"urban, settlement"
423116,699782783,"urban, settlement"
423116,486020305,"urban, settlement"
423116,234635789,"urban, settlement"
423116,980216943,"urban, settlement"
423116,735955220,"urban, settlement"
423116,322576916,"urban, settlement"
423116,607885596,"urban, settlement"
423116,607885597,"urban, settlement"
423116,240096674,"urban, settlement"
423117,433208,settlement
807514119,579885,plaza
807514119,720198157,plaza
807514119,649966334,plaza
807514119,558659669,plaza
649966334,579885,stoa
649966334,807514119,stoa
649966335,579885,theatre
642665249,79532,amphitheatre
219478548,462503,"sanctuary, architecturalcomplex"
715252914,442596,church
59677979,432721,church
979775194,433032,townhouse
979775194,984330151,townhouse
730120528,599714,"unlocated, settlement"
730120528,837,"unlocated, settlement"
458819047,39379,dam
642990135,599616,"sanctuary, temple-2"
578501279,423025,cemetery
578501279,463398874,cemetery
578501279,839719167,cemetery
369692199,423127,garden-hortus
735295266,599905,region
735295266,550823,region
735295266,599813,region
735295266,599754,region
735295266,550496,region
735295266,599925,region
735295266,550535,region
735295266,599577,region
735295266,873346701,region
735295266,550651,region
735295266,550913,region
735295266,599799,region
735295266,599855,region
432394421,148142,city-gate
272290638,89285,fort
272290639,89285,station
560130183,314921,fort
458747378,639137,theatre
614962220,283602441,fort
48167301,283602441,temple-2
584305092,305068,temple-2
695803524,639087,architecturalcomplex
132543925,256231,theatre
503121452,46154574,monument
122572945,579885,architecturalcomplex
122572946,79733,city-wall
448979857,177657,arch
484576343,79651,bath
735520831,89209,amphitheatre
735520833,79706,fort
383321670,246212,temple-2
760907719,256397,theatre
601030061,638955,theatre
113035707,79739,theatre
236385,927078047,settlement
236388,240095,station
236393,240098,station
236396,236400,"settlement, port"
236396,236455,"settlement, port"
236398,991317,people
236399,991317,people
236400,810796635,province
236400,236396,province
236400,240910,province
236400,236352,province
236400,236525,province
236400,236377,province
236405,240098,settlement
236405,256512,settlement
236405,450118844,settlement
236405,369907904,settlement
236443,240092,settlement
236443,476697166,settlement
236443,684682242,settlement
236443,687529965,settlement
236455,845,river
236455,236396,river
236455,236348,river
236455,236706,river
236458,393959242,settlement
236475,240106,settlement
236475,104403664,settlement
236475,676924053,settlement
236476,240096,station
236490,236706,settlement
236508,236695,settlement
236512,240106,"amphitheatre, fort"
236525,240095,"city-wall, settlement"
236525,240096,"city-wall, settlement"
236525,236400,"city-wall, settlement"
236525,171402,"city-wall, settlement"
236525,240095,"city-wall, settlement"
236544,845,river
236549,927078047,settlement
236563,845,river
236565,240094,settlement
236566,236567,unknown
236567,236566,cape
236567,240918,cape
236577,240098,settlement
236591,771100775,settlement
236591,236706,settlement
236619,240098,station
236626,236712,settlement
236642,240098,settlement
236642,256512,settlement
236643,236351,"settlement, fort"
236658,237072,settlement
236660,240098,station
236660,256512,station
236666,240098,settlement
236667,845,"archipelago, island"
236673,236695,settlement
236695,236673,people
236695,236508,people
236706,236455,people
236706,236591,people
236706,236490,people
236706,240974,people
236712,236626,region
236712,989451242,region
236713,240098,settlement
237072,236658,aqueduct
237846,236334,bridge
240092,236443,road
240092,236377,road
240093,236377,road
240094,236377,road
240094,236565,road
240094,236352,road
240094,236377,road
240095,236525,road
240095,236352,road
240095,236379,road
240095,236388,road
240095,236377,road
240095,236377,road
240095,236525,road
240096,236525,road
240096,236377,road
240096,236476,road
240098,236713,road
240098,236393,road
240098,236405,road
240098,256155,road
240098,236320,road
240098,236352,road
240098,236364,road
240098,236577,road
240098,236619,road
240098,236381,road
240098,236660,road
240098,236666,road
240098,236642,road
240106,236512,road
240106,236475,road
240851,927078047,"unlocated, people"
240859,927078047,unlocated
240867,165997333,unlocated
240891,165997333,unlocated
240910,236400,unlocated
240915,991317,unlocated
240915,165997333,unlocated
240918,236567,"archipelago, unlocated"
240921,165997333,unlocated
240922,927078047,unlocated
240923,927078047,"unlocated, people"
240926,165997333,river
240932,927078047,"unlocated, people"
240935,927078047,unlocated
240936,165997333,unlocated
240945,165997333,unlocated
240949,165997333,unlocated
240966,927078047,"unlocated, people"
240973,165997333,unlocated
240974,236706,unlocated
240975,165997333,unlocated
240988,927078047,unlocated
240989,927078047,unlocated
240990,165997333,unlocated
241014,927078047,unlocated
246163,246890,settlement
246163,811208521,settlement
246173,246203,"settlement, bath"
246174,803793619,station
246175,981505,people
246175,246210,people
246175,246339,people
246175,246661,people
246175,246582,people
246175,845,people
246175,246380,people
246175,138369,people
246188,246322,people
246188,246721,people
246203,246173,river
246210,246175,people
246210,246379,people
246212,761589831,settlement
246220,803793619,settlement
246232,771100775,settlement
246238,246349,arch
246238,803793619,arch
246248,249960,river
246251,803793619,settlement
246279,128652153,settlement
246322,668575405,region
246322,252930,region
246328,993,cape
246328,981537,cape
246328,981551,cape
246339,246175,people
246343,803793619,"settlement, amphitheatre"
246343,592223249,"settlement, amphitheatre"
246344,437163777,settlement
246344,320965806,settlement
246345,838441538,settlement
246345,930330531,settlement
246347,834876934,settlement
246347,601039654,settlement
246347,803793619,settlement
246348,803793619,settlement
246349,803793619,settlement
246349,468980180,settlement
246349,353133530,settlement
246349,379765985,settlement
246349,246496,settlement
246349,246238,settlement
246349,250017,settlement
246349,246893,settlement
246352,269560,settlement
246353,138607,station
246353,138546,station
246353,246410,station
246363,803793619,station
246363,834876934,station
246377,803793619,settlement
246378,138369,river
246378,246379,river
246379,246378,settlement
246379,246210,settlement
246380,246175,settlement
246382,485222842,"settlement, port"
246406,803793619,settlement
246410,138546,"settlement, production"
246410,246353,"settlement, production"
246410,138607,"settlement, production"
246418,247645,river
246419,1043,water-open
246422,246730,"settlement, settlement-modern"
246438,771100775,station
246440,246691,people
246440,246337,people
246446,771100775,settlement
246477,802568386,settlement
246496,246349,mine
246510,52087519,villa
246510,552768118,villa
246510,862761171,villa
246510,552768118,villa
246517,236376,river
246566,834876934,monument
246567,246730,settlement
246567,771100775,settlement
246582,993,mountain
246582,246175,mountain
246661,246175,people
246669,252981,people
246669,252939,people
246669,252984,people
246669,252941,people
246671,771100775,station
13820911,413356,cemetery
616372228,413356,bath
171321862,413356,cemetery
507853727,413184,plaza
277569430,434423626,temple-2
277569430,423025,temple-2
277569430,502866838,temple-2
528863404,483473194,settlement
125758078,413307,cemetery
321601069,944349915,"unlocated, settlement"
321601069,852464630,"unlocated, settlement"
321601069,303882989,"unlocated, settlement"
321601069,648980581,"unlocated, settlement"
270123727,214160492,"unlocated, region"
270123727,907036116,"unlocated, region"
270123727,319432673,"unlocated, region"
270123727,129678075,"unlocated, region"
270123727,1224,"unlocated, region"
270123727,3456694,"unlocated, region"
270123727,56567731,"unlocated, region"
998821003,648980581,"unlocated, settlement"
998821003,802922078,"unlocated, settlement"
998821003,658376,"unlocated, settlement"
998821004,168815529,"unlocated, settlement"
998821004,648980581,"unlocated, settlement"
998821004,424616150,"unlocated, settlement"
998821004,802922078,"unlocated, settlement"
998821004,744211055,"unlocated, settlement"
998821004,534964140,"unlocated, settlement"
998821004,193878353,"unlocated, settlement"
359593043,628982,"unlocated, settlement, fort"
359593043,907036116,"unlocated, settlement, fort"
359593043,319432673,"unlocated, settlement, fort"
359593043,549905270,"unlocated, settlement, fort"
359593043,41488940,"unlocated, settlement, fort"
612749290,334570,amphitheatre
874721,912849,river
874771,379202545,"settlement, fort"
874772,214160492,lake
874772,214160492,lake
874772,586635001,lake
874772,874622,lake
874772,359852689,lake
874778,874545,settlement
876562,893935,"unlocated, settlement"
884115,884130,river
884116,872150765,settlement
884130,942246,"water-open, lake"
884130,863911,"water-open, lake"
884130,281602871,"water-open, lake"
884130,863734,"water-open, lake"
884130,834296,"water-open, lake"
884130,863737,"water-open, lake"
884130,863735,"water-open, lake"
884130,942333,"water-open, lake"
884130,884115,"water-open, lake"
884130,884173,"water-open, lake"
884130,884216,"water-open, lake"
884173,884130,river
884173,978527351,river
884179,525090637,region
884216,884130,river
89092,91358,fort
89095,91358,fort
89097,579047271,fort
89097,579047271,fort
89105,91357,fort
89108,91357,fort
89109,91358,fort
89110,91357,fort
89114,91357,fort
89114,706911859,fort
89124,82519025,fort
89125,579047271,fort
89126,89209,people
89128,91358,"sanctuary, settlement, temple-2, fort"
89128,891993831,"sanctuary, settlement, temple-2, fort"
89130,91357,fort
89133,91358,fort
89138,91357,fort
89141,91357,fort
