source,target,type
27164982,695491849,type1
27164982,103808101,type1
27164982,423025,type1
661181629,356966898,type1
661181629,423025,type1
661181629,529700371,type1
889907634,413320,type1
311940007,413320,type1
776750186,432985,type1
282152514,187578,type1
955500071,109126,type1
741499023,423025,type1
534922362,109190,type1
169016720,697725,type1
96505315,687932,type1
680601466,540913,type1
237830124,912910,type1
237830124,912964,type1
266305166,413288,type1
719634078,678378,type2
708026976,442728,type2
574404728,472014,type2
661094764,207100,type2
281368358,423025,type2
281368358,422863,type2
233666074,648771,type2
233666074,648612,type2
635652902,422833,type2
389050484,433061,type2
667956220,776172,type2
668180,1043,type2
668185,662191,type2
668192,678203,type2
668192,678095,type2
668192,678181,type2
668200,658560,type2
668208,279984092,type2
668288,678203,type2
668292,658560,type2
668318,674275,type2
668331,743967163,type2
668331,215749623,type2
668331,514324021,type2
668331,238679519,type2
668331,267069707,type2
668331,35794949,type2
668331,844139526,type2
668335,658560,type2
668335,661414,type2
668335,975410331,type2
668335,305879596,type1
668335,810734825,type1
668339,707527,type1
668339,707536,type1
668339,707498,type1
668372,660988416,type1
674270,912849,type1
674275,668318,type1
677992,45635759,type1
677992,677994,type1
677994,677992,type3
678006,794388243,type3
678010,678393,type3
678010,534036732,type3
678060,660988416,type3
678060,678393,type3
678060,678757,type3
678073,619927065,type3
678073,188349326,type3
678073,969543392,type3
678095,668192,type3
678103,1043,type3
678106,743967163,type3
678106,245122016,type3
678106,833129569,type3
678128,678393,type3
678158,312305084,type3
678177,660988416,type3
678177,678393,type3
678179,633455581,type3
678179,524305133,type3
678179,758001563,type3
678181,668192,type3
678183,687932,type3
678194,687932,type3
678203,668192,type3
678203,678267,type3
678203,668288,type3
678267,678203,type3
678268,679506,type3
678269,1043,type3
678269,2970016,type3
291498921,214160492,type3
562679826,347036492,type3
562679826,423025,type3
562679828,413356,type3
768612613,911125508,type3
741991861,462310,type3
926170979,575058530,type3
982593692,579958,type3
324369908,570696,type3
418729933,462503,type3
585690561,383706,type3
585690562,383706,type3
585690563,432721,type3
585690564,432721,type3
861709371,393480,type3
623620658,639048,type3
2793986,214160492,type3
118929,226577,type1
118950,118985,type1
118962,99040,type1
118985,109204,type1
118985,118950,type1
118996,226577,type1
119024,981525,type1
119033,187454,type1
119034,188756,type1
119034,187531,type1
119293,118985,type1
120051,118710,type1
120058,118580,type1
120058,118806,type1
1224,825237,type1
1224,825265,type1
1224,825273,type1
1224,825407,type1
1224,837,type1
1224,844914,type1
1224,216893,type1
1224,857015,type1
1224,857148,type1
1224,857171,type1
1224,857197,type1
1224,844962,type1
1224,845006,type1
1224,854666,type1
1224,854675,type1
1224,226730,type1
1224,226799,type1
1224,844944,type1
1224,857287,type1
1224,511381,type1
1224,511406,type1
1224,520977,type1
1224,226778,type1
1224,857246,type1
1224,857276,type1
1224,857317,type1
1224,857321,type1
1224,857352,type1
1224,857359,type1
1224,857232,type1
128376,981541,type1
128438,226577,type1
128501,99040,type1
128537,226577,type1
1306,930907033,type1
1356,1043,type1
1356,403191,type1
1356,471924,type1
1356,472073,type1
1356,403221,type1
1356,472014,type1
1356,433011,type1
1356,403222,type1
1356,442795,type1
1356,403237,type1
1356,403247,type1
1356,413202,type1
1356,432910,type1
1356,422958,type1
1356,413193,type1
1356,403285,type1
1356,442639,type2
1356,472063,type2
1356,789856352,type2
1356,403206,type2
1356,442704,type2
1356,452377,type2
1356,433042,type2
1356,413006,type2
1356,422846,type2
1356,433061,type1
1356,433113,type1
1356,462492,type1
1356,462076,type1
1356,472122,type1
1356,472125,type1
1356,509264180,type1
1356,462245,type1
1356,433211,type1
1356,423080,type1
1356,544710173,type1
1356,422988,type1
1356,422995,type1
1356,1361,type1
1356,462284,type1
1356,143028853,type1
1356,432786,type1
1356,423012,type1
1356,403179,type1
1356,490307091,type1
1356,403181,type1
1356,403185,type1
1356,776,type1
1361,1356,type1
138167,138415,type1
138169,138487,type1
138178,138415,type1
138187,138458,type1
138188,845,type1
138188,138632,type1
138192,138225,type1
138192,138318,type1
138202,167656,type1
138203,138415,type1
138204,109236,type1
138206,109061,type1
138207,138225,type2
138207,991330,type2
138208,138607,type2
138225,138192,type2
138225,138207,type2
138226,138248,type2
138229,138415,type2
138241,138415,type2
138248,601039654,type2
138248,771100775,type2
138248,141201,type2
138248,138226,type2
138248,991323,type2
138248,700097745,type2
138253,138329,type2
138253,138636,type2
138255,138629,type2
138268,138546,type2
138270,138420,type2
138270,138520,type1
138273,138415,type1
138275,514380156,type1
138275,497419102,type1
138275,243292711,type1
138281,108860,type1
138318,138652,type1
138318,138192,type1
138318,138390,type1
138328,138334,type1
138329,141207,type1
138329,138501,type1
138329,138253,type1
138329,141208,type1
138329,141953,type1
138329,127902827,type1
138334,845,type1
138334,138636,type1
138334,138328,type1
138336,138415,type1
138348,140449,type1
138369,993,type2
138369,981505,type2
138369,246175,type2
138369,246694,type2
138369,246378,type2
138369,138607,type2
138371,138420,type2
138371,558037429,type2
138384,845,type2
138390,138318,type2
138398,138415,type2
138415,138229,type2
138415,138398,type2
138415,138203,type1
138415,138336,type1
138415,138241,type1
138415,138273,type1
138415,138634,type1
138415,138167,type1
138415,138178,type1
138420,845,type1
138420,993,type1
138420,981505,type1
138420,138270,type1
138420,138652,type2
138420,138371,type2
138420,138533,type2
138422,138515,type2
138458,138187,type2
138458,394643748,type2
138458,348176410,type2
138487,138169,type2
138501,138329,type2
138501,138627,type2
138513,138650,type2
138515,138422,type2
138520,138270,type2
138533,138420,type2
138546,246353,type2
138546,138579,type2
138546,246410,type2
138579,138546,type2
138587,138644,type2
468479783,432815,type2
502254148,541139,type2
759679649,579885,type2
415113284,256128,type1
271500627,452488,type1
218806479,808255902,type1
218806479,560353,type1
218806479,194521550,type1
143620624,540591,type1
788760849,383618,type1
788760849,383626,type1
788760849,383628,type1
788760849,383633,type1
788760849,393513,type1
788760849,383664,type1
788760849,393441,type1
788760849,383741,type1
788760849,383544,type1
788760849,383680,type1
788760849,393459,type1
788760849,187290,type1
788760849,383816,type1
788760849,393387,type1
788760849,383694,type1
788760849,383704,type1
788760849,393396,type1
788760849,383584,type1
788760849,187394,type1
438874660,893951,type1
438874660,202833933,type1
438874660,897225060,type1
438874660,856859069,type1
438874661,442962448,type1
386554382,893951,type1
386554382,202833933,type1
386554382,897225060,type1
386554382,89975947,type2
312829864,912985,type2
312829864,100593150,type2
601157335,912985,type2
601157335,100593150,type2
570809828,663286875,type2
570809828,912985,type2
928234203,373822947,type2
667048534,894028,type2
667048535,893987,type2
667048536,903013,type2
816933130,912986,type1
511134402,582993625,type1
511134402,392373882,type1
417249577,912816,type1
897225060,893951,type1
897225060,202833933,type1
897225060,438874660,type2
897225060,386554382,type2
897225060,653377582,type2
897225061,912910,type2
897225061,288695456,type2
686552268,472014,type2
302807746,472014,type2
534902876,256512,type2
448885234,570491,type2
905386158,808255902,type2
905386158,815794667,type2
905386158,199559843,type2
905386158,194521550,type2
154202833,893977,type2
202833933,893951,type2
202833933,856859069,type2
202833933,5066376,type2
202833933,5066375,type2
202833933,54136921,type2
202833933,54136920,type2
202833933,633091640,type2
202833933,633091638,type2
202833933,89975947,type2
202833933,653377582,type2
202833933,223617668,type2
202833933,794488651,type2
202833933,438874660,type2
202833933,897225060,type2
202833933,632147764,type2
202833933,452038953,type2
202833933,386554382,type2
202833933,541602250,type2
202833934,912855,type2
202833934,326150788,type2
202833934,44626252,type2
202833934,912845,type2
202833934,959120263,type2
202833934,912986,type2
202833934,912985,type2
71262258,472014,type2
252927,246460,type2
252930,246322,type1
252934,246730,type1
252935,246211,type1
252937,246730,type1
252939,246669,type1
252940,246730,type1
252941,246669,type1
252945,246211,type1
252948,246460,type1
252949,246633,type1
252953,246730,type1
252958,246730,type1
252961,246633,type1
252972,246730,type1
252974,246633,type1
252981,246669,type1
252984,246669,type1
252985,246633,type1
252997,246730,type1
255950,876596457,type1
255966,257459,type1
255976,845,type1
255976,256234,type1
255976,257480,type1
255977,256010,type1
256001,256463,type1
256005,713816455,type1
256009,256263,type1
256010,256263,type1
256010,267279,type1
256010,256222,type1
256010,862510760,type1
256010,267272,type1
256010,256454,type1
256010,255977,type1
256040,260506,type1
256045,256198,type1
256045,275614,type1
256045,845,type1
256045,1043,type1
447759107,174900201,type1
447759107,413144,type1
447759107,423025,type1
447759107,403234,type1
447759107,403235,type1
447759107,414504,type1
447759107,229670928,type1
447759107,403254,type1
447759107,174900201,type1
447759107,413025,type1
447759107,413032,type1
447759107,423085,type1
447759107,856514595,type1
447759107,413328,type1
447759107,422964,type1
447759107,291526922,type1
447759107,413373,type1
447759107,413096,type1
447759107,413050,type1
447759107,413381,type1
447759107,422815,type1
447759107,414503,type1
447759107,423024,type1
447759107,413138,type1
737328394,422868,type1
737328394,416769,type1
737328394,413266,type1
737328394,423025,type1
737328394,413145,type1
737328394,413195,type1
737328394,432975,type1
737328394,423076,type1
737328394,413044,type1
737328394,839719167,type1
737328394,414505,type2
737328394,413233,type2
737328394,413054,type2
737328394,765136701,type2
737328394,423049,type2
737328394,413138,type2
737328394,413356,type2
29110684,423025,type2
29110684,74935822,type2
29110684,272213281,type2
322942899,423025,type2
138636347,912985,type2
348176410,138458,type2
806520372,432695,type2
858194460,433073,type2
390299655,148093,type2
150998961,413324,type2
149576487,727172,type2
54430875,148069,type2
54430875,149500,type2
767629308,383717,type2
837735181,108927,type2
30347987,590067,type2
30347988,590067,type2
492936253,638961,type2
114722047,609500,type2
564394244,540926,type2
131418574,570181,type2
131418574,570317,type2
131418574,570654,type3
661894078,570491,type3
117689032,550812,type3
312238265,599575,type3
607306666,423129,type3
335577249,432815,type3
349338482,462372,type3
950236610,413184,type3
373085765,442640,type3
883684762,423025,type3
557607129,423025,type3
557607129,679976755,type3
286681704,682549108,type3
577587624,796289136,type3
2970016,678269,type3
638356144,579885,type3
638356144,168254096,type3
638356144,118337619,type3
638356144,750203268,type3
558659669,579885,type3
558659669,146086514,type3
558659669,807514119,type3
293088342,912964,type3
522967769,177534,type3
971691208,423025,type3
971691208,458808506,type3
971691208,233061795,type3
971691208,817164756,type3
865014139,423025,type3
865014139,45016678,type3
865014139,277030428,type3
865014139,978725164,type3
865014139,458808506,type3
528109753,501638,type3
460094535,472014,type3
767681019,472014,type3
211668069,423080,type3
211668069,423025,type3
211668069,771725842,type3
42219804,442733,type3
12766857,432721,type3
635776701,423025,type3
361097849,491741,type3
361097850,491741,type3
361097851,491741,type3
986659307,422845,type3
986659307,795348768,type3
463189757,403234,type3
116548159,462270,type3
383918623,462086,type3
457651161,912849,type3
409810773,589838,type3
277432401,413279,type3
277432403,413279,type3
277432404,403237,type3
803793619,246363,type3
803793619,246377,type3
803793619,265832,type3
803793619,265849,type3
803793619,265922,type3
803793619,265924,type3
803793619,265949,type3
803793619,265969,type3
803793619,256177,type3
803793619,266018,type3
803793619,266021,type3
803793619,266025,type3
803793619,266063,type3
803793619,266090,type3
803793619,246406,type3
803793619,256058,type3
803793619,256128,type3
803793619,256155,type3
803793619,939442082,type3
803793619,256210,type3
803793619,246174,type3
803793619,246220,type3
803793619,246238,type3
803793619,246251,type3
803793619,246343,type3
803793619,246347,type3
803793619,246348,type3
803793619,246349,type3
356966898,442509,type3
356966898,442511,type3
356966898,442525,type1
356966898,422838,type1
356966898,442573,type1
356966898,442590,type1
356966898,251126036,type1
356966898,461581649,type1
356966898,442655,type1
356966898,442688,type1
356966898,442752,type1
356966898,50864839,type1
356966898,362684055,type1
356966898,423065,type1
356966898,390937014,type1
356966898,789855015,type1
356966898,636076369,type1
356966898,442613,type1
356966898,422896,type1
356966898,661181629,type1
356966898,281701179,type1
356966898,990721366,type1
356966898,422816,type1
356966898,916973546,type1
356966898,422844,type1
356966898,422852,type1
356966898,242234873,type1
356966898,422869,type1
356966898,426623,type1
356966898,119213387,type1
356966898,422897,type1
356966898,422927,type1
356966898,372624618,type2
356966898,422935,type2
356966898,443945,type2
356966898,457780134,type2
356966898,423019,type2
356966898,806179538,type2
356966898,423025,type2
356966898,442776,type2
356966898,442796,type2
356966898,442810,type2
356966898,423038,type2
356966898,442832,type2
356966898,442834,type2
356966898,442839,type2
356966898,442847,type2
356966898,443943,type2
356966898,423064,type2
356966898,423129,type2
356966898,446295,type2
356966898,423083,type2
356966898,423106,type2
356966898,423077,type2
356966898,423044,type2
356966898,422971,type2
356966898,426630,type2
356966898,432629,type2
356966898,422881,type2
356966898,874652177,type2
356966898,432721,type2
356966898,432738,type2
356966898,432754,type1
356966898,432763,type1
356966898,432773,type2
356966898,432812,type2
356966898,432839,type2
356966898,587082458,type2
356966898,541774889,type2
356966898,432855,type2
356966898,432903,type2
356966898,432918,type2
356966898,432940,type2
356966898,390922210,type2
356966898,606859979,type2
356966898,433036,type2
356966898,433122,type2
356966898,40617124,type2
356966898,433143,type2
356966898,390922209,type1
356966898,434137,type1
356966898,422885,type1
356966898,442450,type1
356966898,442451,type1
356966898,442471,type1
660563243,446396168,type1
856859068,893951,type1
856859068,568355929,type1
856859068,33309869,type1
856859068,54136920,type1
856859069,893951,type1
856859069,54136919,type1
856859069,5066376,type1
856859069,202833933,type1
856859069,358880029,type1
856859069,386664298,type1
856859069,912849,type1
856859069,438874660,type1
633091638,893951,type1
633091638,633091640,type1
633091638,633091639,type1
633091638,89975947,type1
633091638,202833933,type1
633091638,223954669,type1
633091638,897449051,type1
633091639,893951,type1
633091639,912849,type1
633091639,633091638,type1
633091639,633091640,type1
633091639,89975947,type1
633091640,893951,type1
633091640,633091639,type1
633091640,633091638,type1
633091640,704495840,type1
633091640,912849,type1
633091640,202833933,type1
74935822,422805,type1
74935822,29110684,type1
74935822,422814,type1
74935822,423108,type1
74935822,697163696,type1
74935822,423025,type1
74935822,422817,type1
74935822,422833,type1
74935822,422952,type1
74935822,987039111,type1
74935822,426603,type1
222138654,433032,type1
222138654,416199695,type1
222138654,410517750,type1
222138654,43612993,type1
222138654,769901808,type1
222138654,999909608,type1
222138654,836029917,type1
222138654,690549463,type1
984330149,433032,type1
984330150,433032,type1
984330150,894852237,type1
984330150,182931393,type1
984330151,433032,type1
984330151,978027002,type1
680072866,433032,type1
680072866,182931390,type1
377547412,99060,type1
308048141,203193875,type1
919152219,79731,type1
442417398,462068,type1
717810706,433032,type1
717810706,680072866,type1
877459133,472014,type1
939042073,20487,type1
340085638,256485,type1
404148110,530824,type1
442563575,413032,type1
966420455,403235,type1
952600989,324774,type1
952600989,329343086,type1
524360868,207527,type1
150531239,638948,type1
393959242,236458,type1
393959243,423025,type1
393959243,529700371,type1
559217802,589802,type1
559217802,590084,type1
559217802,589748,type1
559217802,589872,type1
559217802,953163789,type1
743125105,112340551,type1
281289039,423048,type1
293747172,831144251,type1
303733349,112340551,type1
73644851,570074,type1
477172416,422987,type1
205387552,433032,type1
205387552,456321707,type1
653377581,944349915,type1
653377581,648600,type1
653377581,648548,type1
653377582,893951,type1
653377582,202833933,type1
653377582,897225060,type1
653377582,54136920,type1
653377582,33309869,type1
653377582,541602250,type1
653377582,452038953,type1
653377582,223617668,type1
979282841,442962448,type1
979282842,442962448,type1
810410821,912986,type1
810410821,996877399,type1
774165653,912985,type1
774165653,100593150,type1
934642980,912985,type1
934642980,100593150,type1
407033545,833096530,type1
92607494,894089,type1
92607494,912849,type1
92607494,575589659,type1
727479318,583407059,type1
785376781,912816,type1
785376781,29816,type1
981515,589796,type1
288695456,912910,type1
288695456,897225061,type1
575058530,926170979,type1
235795850,579885,type1
935032928,579920,type1
935032928,579910,type1
513711610,540726,type1
480919150,894019,type1
480919150,480919151,type1
480919150,439136375,type1
480919151,894019,type1
480919151,439136375,type1
480919151,309437155,type1
480919151,942018830,type1
480919151,303354808,type1
480919151,480919150,type1
563250510,894019,type1
563250510,62810658,type1
473423542,894019,type1
473423542,62810658,type1
43471155,894019,type1
43471155,62810658,type1
862510760,256010,type1
524143100,589748,type1
524143100,589872,type1
524143100,202079426,type1
594406649,472014,type1
799685245,472014,type1
237657888,472014,type1
155610783,472014,type1
594456491,39290,type1
594456491,746701,type1
290587550,39290,type1
290587550,746701,type1
939076786,570106,type1
229267414,384940621,type1
229267414,384940621,type1
207060,226577,type1
207061,226577,type1
207078,226577,type1
207100,210724,type1
207100,210727,type1
207100,207629,type1
207100,661094764,type1
207100,573484325,type1
207173,210694,type1
207245,164618008,type1
207268,226577,type1
207273,207303,type1
207303,481798,type1
207303,991367,type1
207303,207273,type1
207307,210701,type1
207359,207629,type1
207374,210694,type1
207429,197113,type1
207429,207443,type1
207443,207429,type1
207484,226577,type1
207488,226577,type1
207517,210701,type1
207527,524360868,type1
207549,227495941,type1
207629,207100,type1
207629,207359,type1
209137,495763996,type1
209137,495763993,type1
209137,495763994,type1
209137,495763995,type1
209138,164618013,type1
209138,164618022,type1
209138,164618017,type1
209138,164618018,type1
209138,164618021,type1
209142,495763998,type1
209142,495763999,type1
209142,164618009,type1
209142,164618010,type1
209142,164618019,type1
210694,207173,type1
210694,207374,type1
210694,206938,type1
210696,206938,type1
210701,207517,type1
210701,207307,type1
216702,220489,type2
216710,220489,type2
351685829,554190,type2
351685829,177302800,type2
652389977,639137,type2
652389977,177302800,type2
528052483,462153,type2
528052483,462492,type2
217982522,609496,type2
870212544,432941,type2
844519765,452502505,type2
899795549,423127,type2
682549108,286681704,type1
987777746,472014,type1
880615054,472014,type1
665888717,472014,type1
301013826,570504,type1
104925762,433032,type1
104925762,222138654,type1
360094475,56567730,type1
325648990,91357,type1
325648991,91357,type1
497419102,138275,type1
222169303,423116,type1
516051730,403181,type1
516051730,413122,type1
516051730,1052,type1
516051730,413138,type1
510986601,442847,type1
91127594,206957389,type1
91127594,633220627,type1
91127594,99738107,type1
367567447,395381050,type1
266535322,223856812,type1
266535322,413309738,type1
266535322,912849,type1
445186090,912849,type1
513048413,314921,type1
922537087,796289136,type1
191400484,413309734,type1
913163220,658560,type1
913163220,572486151,type1
767486703,912849,type1
767486703,413309738,type1
767486703,223856812,type1
1001909,1001134,type1
1001909,1001909,type1
1001909,1001909,type1
864488325,554190,type2
864488325,177302800,type2
964504689,79574,type2
964504689,79705,type2
964504689,17649950,type2
615457796,433032,type2
615457796,599902893,type2
724216015,432695,type2
715215852,423025,type2
992829,992074,type1
992829,982259,type1
867631586,550651,type1
293222275,893951,type1
321318358,786067,type1
321318358,727172,type1
321318358,836839127,type1
93441396,59838,type1
945906723,893936,type1
945906723,912849,type1
945906724,893936,type1
945906724,945906723,type1
945906724,912849,type1
803636721,815,type1
58129442,628923,type1
894056377,893951,type1
894056377,722340789,type1
129809445,15685985,type1
646547814,893951,type1
646547814,89975947,type1
699978029,893951,type1
699978029,633091640,type1
439736209,148142,type1
439736210,148142,type1
506349985,455355586,type1
506349985,89152,type1
506349985,89313,type1
506349985,512867195,type1
506349985,24547397,type1
506349985,79328,type1
506349985,851023494,type1
506349985,89234,type1
506349985,89238,type1
506349985,9324677,type1
506349985,24547396,type1
506349985,774886524,type1
943504072,462086,type1
943504072,462492,type1
530611410,136661131,type1
530611410,643235008,type1
642136334,599671,type1
696690497,697728,type1
293261278,432985,type1
32694356,471899,type1
32694358,432941,type1
438390658,187578,type1
16231781,246694,type1
62131047,462213,type1
438050385,148217,type1
236153258,399911221,type1
554875758,491678,type1
514403427,550497,type1
138607,138369,type1
138607,138208,type1
138627,138501,type1
138629,138255,type1
138632,138188,type1
138634,138415,type1
138636,138334,type1
138636,138253,type1
138644,236376,type1
138644,138587,type1
138644,138660,type1
138650,138513,type1
138650,318023996,type1
138650,141960,type1
138652,138420,type2
138652,138318,type2
138660,138644,type2
138925,138255,type2
140449,138348,type2
203193875,79639,type2
203193875,427880377,type2
203193875,79574,type2
203193875,79549,type2
203193875,79553,type2
203193875,89175,type2
203193875,79292,type1
203193875,79395,type1
203193875,79433,type1
203193875,79435,type1
617165853,786059,type1
582254847,423025,type1
582254847,434423626,type1
982853456,256151,type1
277534797,579959,type1
277534797,579885,type1
84624811,39308,type1
84624811,29573,type1
714055238,687928,type1
512741502,413163,type1
512741502,413073,type1
512741502,413101,type1
512741502,413102,type1
874652177,356966898,type1
866548110,423025,type1
866548110,679976755,type1
866548110,399141643,type1
520858710,157836,type1
659743015,403180,type2
22073979,423025,type2
986788581,432900,type2
986788581,423025,type2
305567842,433032,type2
305567842,456321707,type2
352725406,433032,type2
352725406,222138654,type2
780913480,433032,type2
780913480,599902893,type1
520255117,390205932,type1
520255117,423025,type1
520255117,529700371,type1
740034026,423025,type1
76960231,423025,type1
159953179,423025,type1
159953179,695491849,type1
880325202,462492,type1
880325202,462079,type1
380702853,520998,type1
380702853,511381,type1
380702854,550492,type1
380702854,550640,type1
380702854,550641,type1
344059954,79299,type1
988364348,79299,type1
321895005,177302801,type1
557684935,433032,type1
557684935,762217869,type1
816414429,465935,type1
324841375,344522,type1
876596457,255950,type1
591471665,177568,type1
734000266,212270979,type1
144648290,638961,type1
673008673,639013,type1
678468433,531113,type1
394868,393490,type1
396377,393513,type1
396379,393400,type1
396382,383715,type1
396393,393427,type1
396395,393459,type1
40043,39290,type1
403177,383698,type1
403179,1356,type1
403180,403222,type1
403180,659743015,type1
403181,1356,type1
403181,413362,type1
403181,413269,type1
403181,413279,type1
403181,403289,type1
403181,414499,type1
403181,516051730,type1
403181,676201591,type1
403181,403253,type1
403181,403185,type1
403181,413138,type1
403182,490307091,type1
403182,403192,type1
403185,1356,type1
403185,403181,type1
403185,403253,type1
403185,403234,type1
403191,1356,type1
403191,403288,type1
403192,403182,type1
403193,490307091,type1
403193,406947,type1
403202,403179,type1
403206,1356,type1
403206,596384814,type1
403208,502042016,type1
403212,413122,type1
403212,596384814,type1
403212,24736652,type1
403220,403221,type1
403221,490307091,type1
403221,1356,type1
403221,403220,type1
403221,408457,type1
403222,490307091,type1
403222,1356,type1
403222,403271,type1
403222,403243,type1
403222,406192,type1
403222,850888151,type1
403222,403239,type1
403222,403244,type1
403222,403180,type1
403223,403179,type1
403226,157878,type1
403234,447759107,type1
403234,182931392,type1
403234,403185,type1
403234,136661131,type1
403234,405439,type1
403234,463189757,type1
403235,136661131,type1
403235,447759107,type1
403235,383698,type1
403235,708445364,type1
403235,966420455,type1
403237,1356,type1
403237,277432404,type1
403239,403222,type1
403243,403222,type1
403244,403222,type1
403247,1356,type1
403247,490307091,type1
403247,406949,type1
403248,375818871,type1
403253,174900201,type1
403253,403181,type1
403253,502042016,type1
403253,403185,type1
403253,409239,type1
403253,403261,type1
403253,403927,type1
403253,483627781,type1
403254,447759107,type1
403254,67911853,type1
403254,403285,type1
403255,490307091,type1
403255,171953680,type1
403260,403179,type1
403261,174900201,type1
403261,403253,type1
403263,922522298,type1
403263,403269,type1
403269,403263,type1
403270,174900201,type1
403270,403288,type1
403271,403222,type1
403272,403179,type1
403279,502042016,type1
403280,174900201,type1
403280,375818871,type1
403280,409224,type1
403280,254082752,type1
403285,1356,type1
403285,194091492,type1
403285,166434539,type1
403285,403254,type1
403286,490307091,type1
403286,406948,type1
403288,403191,type1
403288,174900201,type1
403288,403270,type1
403289,403181,type1
403289,416883,type1
403291,174900201,type1
403291,569089650,type1
403291,15230116,type1
403291,15230118,type1
403291,336528878,type1
403292,413122,type1
403292,643029512,type1
403292,53735136,type1
403292,45246735,type1
403292,435476404,type1
403292,484892186,type1
403292,957561489,type1
403927,403253,type1
405439,403234,type1
406192,403222,type1
406947,403193,type1
406948,403286,type1
406949,403247,type1
408457,403221,type1
409214,174900201,type1
409214,596384814,type1
409224,403280,type1
409239,403253,type1
409242,502042016,type1
412987,413132,type1
412988,856514595,type1
412989,413003,type1
412992,18271457,type1
412995,856514595,type1
413002,413360,type1
413003,1004,type1
413003,412989,type1
413004,991351,type1
413005,770901484,type1
413005,48210385,type1
413005,535296216,type1
413006,1356,type1
413010,423558,type1
413012,943743265,type1
413012,690508612,type1
413012,992150860,type1
413013,926033983,type1
413013,18271457,type1
413013,413746,type1
413013,416870,type1
413014,1004,type1
413014,413253,type1
413014,536995786,type1
413014,827492392,type1
413017,432849,type1
413019,413105,type1
413024,18271457,type1
413024,413115,type1
413025,447759107,type1
413025,229670928,type1
413029,414502,type1
413032,447759107,type1
413032,587811162,type1
413032,413743,type1
413032,442563575,type1
413036,18271457,type2
413036,413253,type2
413036,220487220,type2
413036,220487222,type2
413036,413249073,type2
413037,413360,type2
413037,300044063,type2
413037,617667450,type2
413037,779658357,type2
413037,617667451,type1
413037,902282876,type1
413037,526188175,type1
413039,413040,type1
413039,413237,type1
413039,413376,type1
413039,552440217,type1
413040,1004,type1
413040,413105,type1
413040,413237,type1
413040,413039,type1
413043,413376,type1
413044,737328394,type2
413044,375818871,type2
413044,413059,type2
413044,745866777,type2
413044,441559175,type2
413045,413253,type2
413046,413376,type2
413046,926033983,type2
413047,423080,type2
413047,413345,type2
413050,447759107,type2
413051,18271457,type2
413054,11924822,type2
413054,737328394,type1
413054,777851101,type1
413058,856514595,type1
413059,413044,type1
413061,413273,type1
413062,580975875,type1
413063,413376,type1
413065,856514595,type1
413065,100775439,type1
413065,600795755,type1
413065,983118964,type1
413065,209814686,type1
413065,721328707,type1
413065,850699463,type1
413067,107397415,type1
413069,413253,type1
413069,413135,type1
413069,413341,type1
413071,413347,type1
413073,413273,type1
413073,512741502,type1
413074,18271457,type1
413076,174900201,type1
413076,678593934,type1
413076,413744,type1
413076,952765524,type1
413079,676201591,type1
413082,413253,type1
413082,67911853,type1
413086,422822,type1
413088,423080,type1
413089,423080,type1
413091,423080,type1
413091,413140,type1
413091,413349,type1
413093,413253,type1
413096,447759107,type1
413096,413122,type1
413096,416770,type1
413097,11924822,type1
413097,433078,type1
413101,512741502,type1
413102,512741502,type1
413105,413240,type1
413105,413040,type1
413105,552440217,type1
413105,300044063,type1
413105,413019,type1
413106,409654967,type1
413107,502042016,type1
413107,174900201,type1
413107,375818871,type1
413107,415254,type1
413107,6218928,type1
413107,103018178,type1
413107,819599643,type1
413107,831144251,type1
413107,413325,type1
413108,1004,type1
413110,416852,type1
413112,413253,type1
413112,67911853,type1
413112,639017286,type1
413114,18271457,type1
413114,383763,type1
413114,300044063,type1
413114,413245,type1
413121,699256589,type1
413121,18271457,type1
413122,413157,type1
413122,413389,type1
413122,438831,type1
413122,403292,type1
413122,413393,type1
413122,416837,type1
413122,413332,type1
413122,516051730,type1
413122,413096,type1
413122,433061,type1
413122,423116,type1
413122,422859,type1
413122,403212,type1
413124,587811162,type1
413124,394362505,type1
413124,488345053,type1
413125,690508612,type1
413125,413126,type1
413125,557760948,type1
413125,139971323,type1
413125,827074678,type1
413126,413125,type1
413126,413128,type1
413126,978725165,type1
413127,262385625,type1
413129,856514595,type1
413129,1004,type1
413129,415256,type1
413129,818481608,type1
413130,856514595,type1
413132,580975875,type1
413132,412987,type1
413132,455441008,type1
413133,690508612,type1
413135,413253,type1
413135,413069,type1
413138,737328394,type1
413138,447759107,type1
413138,403181,type1
413138,909329997,type1
413138,415252,type1
413138,516051730,type1
413139,1004,type1
413140,413091,type1
413142,926033983,type1
413143,174900201,type1
413144,447759107,type1
413145,737328394,type1
413146,18271457,type1
413147,856514595,type1
413149,856514595,type1
413151,182931391,type1
413151,856514595,type1
413152,413376,type1
413152,926033983,type1
413157,580975875,type1
413157,413332,type1
413157,413122,type1
413163,413253,type1
413163,512741502,type1
413165,433134,type1
413166,416810,type1
413166,413253,type1
413166,500688552,type1
413167,856514595,type1
413168,1004,type1
413170,856514595,type1
413170,554161962,type1
413170,251063522,type1
413170,820236688,type1
413170,330348888,type1
413170,156209516,type1
413171,11924822,type1
413171,432849,type1
413172,413370,type1
413172,580975875,type1
413172,690508612,type1
413172,416789,type1
413174,413360,type1
413174,418202453,type1
413174,131267073,type1
413174,881000319,type1
413174,416816,type2
413175,926033983,type2
413178,413360,type2
