from,timePeriodsKeys
912837,"archaic,neo-assyrian-babylonian-middle-east,classical,achaemenid-middle-east"
912841,"archaic,classical,hellenistic-republican,roman,modern,modern-middle-east"
912841,"archaic,classical,hellenistic-republican,roman,modern,modern-middle-east"
912841,"archaic,classical,hellenistic-republican,roman,modern,modern-middle-east"
912845,"ubaid,chalcolithic-mesopotamia,ubaid-early-dynastic-ii-mesopotamia,chalcolithic-iran,early-dynastic-mesopotamia,akkadian-ur-iii-mesopotamia,old-babylonian-assyrian-mesopotamia,middle-bronze-early-iron-age-iran,later-2nd-millennium-bc-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,classical"
912845,"ubaid,chalcolithic-mesopotamia,ubaid-early-dynastic-ii-mesopotamia,chalcolithic-iran,early-dynastic-mesopotamia,akkadian-ur-iii-mesopotamia,old-babylonian-assyrian-mesopotamia,middle-bronze-early-iron-age-iran,later-2nd-millennium-bc-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,classical"
912849,"mesolithic-levant,mesolithic-middle-east,chalcolithic-mesopotamia,ubaid-early-dynastic-ii-mesopotamia,early-dynastic-mesopotamia,akkadian-ur-iii-mesopotamia,2nd-millenium-bce,old-babylonian-assyrian-mesopotamia,2nd-millennium-bc-levant,middle-bronze-age-anatolia,later-2nd-millennium-bc-mesopotamia,middle-hittite-anatolia,egyptian-hittite-levant,early-iron-age-anatolia,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia,classical,achaemenid-middle-east,hellenistic-republican,hellenistic-middle-east,roman-middle-east,roman,roman-early-empire-parthian-middle-east,transition-roman-early-empire-late-antique,late-antique,late-antique-sasanian-middle-east,late-antique-late-byzantine,persian-medieval-caucasus,early-byzantine,abassid-middle-east,middle-byzantine,early-medieval-caucasus,khwarezmian-middle-east,rum-crusader-anatolia,crusader-byzantine-seljuq-middle-east,crusader-seljuq-ayyubid-levant,ottoman-rise,early-ottoman-empire,late-ottoman-empire,modern-middle-east"
912849,"mesolithic-levant,mesolithic-middle-east,chalcolithic-mesopotamia,ubaid-early-dynastic-ii-mesopotamia,early-dynastic-mesopotamia,akkadian-ur-iii-mesopotamia,2nd-millenium-bce,old-babylonian-assyrian-mesopotamia,2nd-millennium-bc-levant,middle-bronze-age-anatolia,later-2nd-millennium-bc-mesopotamia,middle-hittite-anatolia,egyptian-hittite-levant,early-iron-age-anatolia,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia,classical,achaemenid-middle-east,hellenistic-republican,hellenistic-middle-east,roman-middle-east,roman,roman-early-empire-parthian-middle-east,transition-roman-early-empire-late-antique,late-antique,late-antique-sasanian-middle-east,late-antique-late-byzantine,persian-medieval-caucasus,early-byzantine,abassid-middle-east,middle-byzantine,early-medieval-caucasus,khwarezmian-middle-east,rum-crusader-anatolia,crusader-byzantine-seljuq-middle-east,crusader-seljuq-ayyubid-levant,ottoman-rise,early-ottoman-empire,late-ottoman-empire,modern-middle-east"
912849,"mesolithic-levant,mesolithic-middle-east,chalcolithic-mesopotamia,ubaid-early-dynastic-ii-mesopotamia,early-dynastic-mesopotamia,akkadian-ur-iii-mesopotamia,2nd-millenium-bce,old-babylonian-assyrian-mesopotamia,2nd-millennium-bc-levant,middle-bronze-age-anatolia,later-2nd-millennium-bc-mesopotamia,middle-hittite-anatolia,egyptian-hittite-levant,early-iron-age-anatolia,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia,classical,achaemenid-middle-east,hellenistic-republican,hellenistic-middle-east,roman-middle-east,roman,roman-early-empire-parthian-middle-east,transition-roman-early-empire-late-antique,late-antique,late-antique-sasanian-middle-east,late-antique-late-byzantine,persian-medieval-caucasus,early-byzantine,abassid-middle-east,middle-byzantine,early-medieval-caucasus,khwarezmian-middle-east,rum-crusader-anatolia,crusader-byzantine-seljuq-middle-east,crusader-seljuq-ayyubid-levant,ottoman-rise,early-ottoman-empire,late-ottoman-empire,modern-middle-east"
912849,"mesolithic-levant,mesolithic-middle-east,chalcolithic-mesopotamia,ubaid-early-dynastic-ii-mesopotamia,early-dynastic-mesopotamia,akkadian-ur-iii-mesopotamia,2nd-millenium-bce,old-babylonian-assyrian-mesopotamia,2nd-millennium-bc-levant,middle-bronze-age-anatolia,later-2nd-millennium-bc-mesopotamia,middle-hittite-anatolia,egyptian-hittite-levant,early-iron-age-anatolia,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia,classical,achaemenid-middle-east,hellenistic-republican,hellenistic-middle-east,roman-middle-east,roman,roman-early-empire-parthian-middle-east,transition-roman-early-empire-late-antique,late-antique,late-antique-sasanian-middle-east,late-antique-late-byzantine,persian-medieval-caucasus,early-byzantine,abassid-middle-east,middle-byzantine,early-medieval-caucasus,khwarezmian-middle-east,rum-crusader-anatolia,crusader-byzantine-seljuq-middle-east,crusader-seljuq-ayyubid-levant,ottoman-rise,early-ottoman-empire,late-ottoman-empire,modern-middle-east"
912849,"mesolithic-levant,mesolithic-middle-east,chalcolithic-mesopotamia,ubaid-early-dynastic-ii-mesopotamia,early-dynastic-mesopotamia,akkadian-ur-iii-mesopotamia,2nd-millenium-bce,old-babylonian-assyrian-mesopotamia,2nd-millennium-bc-levant,middle-bronze-age-anatolia,later-2nd-millennium-bc-mesopotamia,middle-hittite-anatolia,egyptian-hittite-levant,early-iron-age-anatolia,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia,classical,achaemenid-middle-east,hellenistic-republican,hellenistic-middle-east,roman-middle-east,roman,roman-early-empire-parthian-middle-east,transition-roman-early-empire-late-antique,late-antique,late-antique-sasanian-middle-east,late-antique-late-byzantine,persian-medieval-caucasus,early-byzantine,abassid-middle-east,middle-byzantine,early-medieval-caucasus,khwarezmian-middle-east,rum-crusader-anatolia,crusader-byzantine-seljuq-middle-east,crusader-seljuq-ayyubid-levant,ottoman-rise,early-ottoman-empire,late-ottoman-empire,modern-middle-east"
912849,"mesolithic-levant,mesolithic-middle-east,chalcolithic-mesopotamia,ubaid-early-dynastic-ii-mesopotamia,early-dynastic-mesopotamia,akkadian-ur-iii-mesopotamia,2nd-millenium-bce,old-babylonian-assyrian-mesopotamia,2nd-millennium-bc-levant,middle-bronze-age-anatolia,later-2nd-millennium-bc-mesopotamia,middle-hittite-anatolia,egyptian-hittite-levant,early-iron-age-anatolia,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia,classical,achaemenid-middle-east,hellenistic-republican,hellenistic-middle-east,roman-middle-east,roman,roman-early-empire-parthian-middle-east,transition-roman-early-empire-late-antique,late-antique,late-antique-sasanian-middle-east,late-antique-late-byzantine,persian-medieval-caucasus,early-byzantine,abassid-middle-east,middle-byzantine,early-medieval-caucasus,khwarezmian-middle-east,rum-crusader-anatolia,crusader-byzantine-seljuq-middle-east,crusader-seljuq-ayyubid-levant,ottoman-rise,early-ottoman-empire,late-ottoman-empire,modern-middle-east"
912849,"mesolithic-levant,mesolithic-middle-east,chalcolithic-mesopotamia,ubaid-early-dynastic-ii-mesopotamia,early-dynastic-mesopotamia,akkadian-ur-iii-mesopotamia,2nd-millenium-bce,old-babylonian-assyrian-mesopotamia,2nd-millennium-bc-levant,middle-bronze-age-anatolia,later-2nd-millennium-bc-mesopotamia,middle-hittite-anatolia,egyptian-hittite-levant,early-iron-age-anatolia,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia,classical,achaemenid-middle-east,hellenistic-republican,hellenistic-middle-east,roman-middle-east,roman,roman-early-empire-parthian-middle-east,transition-roman-early-empire-late-antique,late-antique,late-antique-sasanian-middle-east,late-antique-late-byzantine,persian-medieval-caucasus,early-byzantine,abassid-middle-east,middle-byzantine,early-medieval-caucasus,khwarezmian-middle-east,rum-crusader-anatolia,crusader-byzantine-seljuq-middle-east,crusader-seljuq-ayyubid-levant,ottoman-rise,early-ottoman-empire,late-ottoman-empire,modern-middle-east"
912849,"mesolithic-levant,mesolithic-middle-east,chalcolithic-mesopotamia,ubaid-early-dynastic-ii-mesopotamia,early-dynastic-mesopotamia,akkadian-ur-iii-mesopotamia,2nd-millenium-bce,old-babylonian-assyrian-mesopotamia,2nd-millennium-bc-levant,middle-bronze-age-anatolia,later-2nd-millennium-bc-mesopotamia,middle-hittite-anatolia,egyptian-hittite-levant,early-iron-age-anatolia,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia,classical,achaemenid-middle-east,hellenistic-republican,hellenistic-middle-east,roman-middle-east,roman,roman-early-empire-parthian-middle-east,transition-roman-early-empire-late-antique,late-antique,late-antique-sasanian-middle-east,late-antique-late-byzantine,persian-medieval-caucasus,early-byzantine,abassid-middle-east,middle-byzantine,early-medieval-caucasus,khwarezmian-middle-east,rum-crusader-anatolia,crusader-byzantine-seljuq-middle-east,crusader-seljuq-ayyubid-levant,ottoman-rise,early-ottoman-empire,late-ottoman-empire,modern-middle-east"
912849,"mesolithic-levant,mesolithic-middle-east,chalcolithic-mesopotamia,ubaid-early-dynastic-ii-mesopotamia,early-dynastic-mesopotamia,akkadian-ur-iii-mesopotamia,2nd-millenium-bce,old-babylonian-assyrian-mesopotamia,2nd-millennium-bc-levant,middle-bronze-age-anatolia,later-2nd-millennium-bc-mesopotamia,middle-hittite-anatolia,egyptian-hittite-levant,early-iron-age-anatolia,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia,classical,achaemenid-middle-east,hellenistic-republican,hellenistic-middle-east,roman-middle-east,roman,roman-early-empire-parthian-middle-east,transition-roman-early-empire-late-antique,late-antique,late-antique-sasanian-middle-east,late-antique-late-byzantine,persian-medieval-caucasus,early-byzantine,abassid-middle-east,middle-byzantine,early-medieval-caucasus,khwarezmian-middle-east,rum-crusader-anatolia,crusader-byzantine-seljuq-middle-east,crusader-seljuq-ayyubid-levant,ottoman-rise,early-ottoman-empire,late-ottoman-empire,modern-middle-east"
912849,"mesolithic-levant,mesolithic-middle-east,chalcolithic-mesopotamia,ubaid-early-dynastic-ii-mesopotamia,early-dynastic-mesopotamia,akkadian-ur-iii-mesopotamia,2nd-millenium-bce,old-babylonian-assyrian-mesopotamia,2nd-millennium-bc-levant,middle-bronze-age-anatolia,later-2nd-millennium-bc-mesopotamia,middle-hittite-anatolia,egyptian-hittite-levant,early-iron-age-anatolia,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia,classical,achaemenid-middle-east,hellenistic-republican,hellenistic-middle-east,roman-middle-east,roman,roman-early-empire-parthian-middle-east,transition-roman-early-empire-late-antique,late-antique,late-antique-sasanian-middle-east,late-antique-late-byzantine,persian-medieval-caucasus,early-byzantine,abassid-middle-east,middle-byzantine,early-medieval-caucasus,khwarezmian-middle-east,rum-crusader-anatolia,crusader-byzantine-seljuq-middle-east,crusader-seljuq-ayyubid-levant,ottoman-rise,early-ottoman-empire,late-ottoman-empire,modern-middle-east"
912849,"mesolithic-levant,mesolithic-middle-east,chalcolithic-mesopotamia,ubaid-early-dynastic-ii-mesopotamia,early-dynastic-mesopotamia,akkadian-ur-iii-mesopotamia,2nd-millenium-bce,old-babylonian-assyrian-mesopotamia,2nd-millennium-bc-levant,middle-bronze-age-anatolia,later-2nd-millennium-bc-mesopotamia,middle-hittite-anatolia,egyptian-hittite-levant,early-iron-age-anatolia,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia,classical,achaemenid-middle-east,hellenistic-republican,hellenistic-middle-east,roman-middle-east,roman,roman-early-empire-parthian-middle-east,transition-roman-early-empire-late-antique,late-antique,late-antique-sasanian-middle-east,late-antique-late-byzantine,persian-medieval-caucasus,early-byzantine,abassid-middle-east,middle-byzantine,early-medieval-caucasus,khwarezmian-middle-east,rum-crusader-anatolia,crusader-byzantine-seljuq-middle-east,crusader-seljuq-ayyubid-levant,ottoman-rise,early-ottoman-empire,late-ottoman-empire,modern-middle-east"
912849,"mesolithic-levant,mesolithic-middle-east,chalcolithic-mesopotamia,ubaid-early-dynastic-ii-mesopotamia,early-dynastic-mesopotamia,akkadian-ur-iii-mesopotamia,2nd-millenium-bce,old-babylonian-assyrian-mesopotamia,2nd-millennium-bc-levant,middle-bronze-age-anatolia,later-2nd-millennium-bc-mesopotamia,middle-hittite-anatolia,egyptian-hittite-levant,early-iron-age-anatolia,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia,classical,achaemenid-middle-east,hellenistic-republican,hellenistic-middle-east,roman-middle-east,roman,roman-early-empire-parthian-middle-east,transition-roman-early-empire-late-antique,late-antique,late-antique-sasanian-middle-east,late-antique-late-byzantine,persian-medieval-caucasus,early-byzantine,abassid-middle-east,middle-byzantine,early-medieval-caucasus,khwarezmian-middle-east,rum-crusader-anatolia,crusader-byzantine-seljuq-middle-east,crusader-seljuq-ayyubid-levant,ottoman-rise,early-ottoman-empire,late-ottoman-empire,modern-middle-east"
912849,"mesolithic-levant,mesolithic-middle-east,chalcolithic-mesopotamia,ubaid-early-dynastic-ii-mesopotamia,early-dynastic-mesopotamia,akkadian-ur-iii-mesopotamia,2nd-millenium-bce,old-babylonian-assyrian-mesopotamia,2nd-millennium-bc-levant,middle-bronze-age-anatolia,later-2nd-millennium-bc-mesopotamia,middle-hittite-anatolia,egyptian-hittite-levant,early-iron-age-anatolia,early-1st-millennium-mesopotamia,archaic,neo-assyrian-babylonian-middle-east,middle-late-iron-age-anatolia,classical,achaemenid-middle-east,hellenistic-republican,hellenistic-middle-east,roman-middle-east,roman,roman-early-empire-parthian-middle-east,transition-roman-early-empire-late-antique,late-antique,late-antique-sasanian-middle-east,late-antique-late-byzantine,persian-medieval-caucasus,early-byzantine,abassid-middle-east,middle-byzantine,early-medieval-caucasus,khwarezmian-middle-east,rum-crusader-anatolia,crusader-byzantine-seljuq-middle-east,crusader-seljuq-ayyubid-levant,ottoman-rise,early-ottoman-empire,late-ottoman-empire,modern-middle-east"
