source,target
272213281,29110684
272213281,423010
797288429,462492
362248862,704548439
362248862,942179195
362248862,704548440
362248862,413393
20924741,236955527
104638958,856514595
881305239,433032
439057572,609292
940312586,216907
88537488,834876934
891993831,89128
344182764,393480
344182765,393480
468980180,246349
889522884,660988416
285857974,423025
285857974,423025
874299107,423025
151986836,795815
820631036,520998
820631036,773739435
714628627,422961
216734,220489
216744,220489
216788,220489
216793,220489
216812,220467
216815,220489
216839,220489
216882,220489
216893,220489
216893,1224
216900,226577
216904,220489
216904,220489
216907,216908
216907,216908
216908,226577
216908,226577
216938,216996
216947,226577
216981,585148249
216981,405244946
216981,216906
216996,226577
216996,226577
217013,220489
217016,220489
217027,406510719
218198,226577
218198,217038
21897,20487
21899,20487
21906,20487
21912,20487
21915,20487
220489,217016
220489,216710
220489,216734
220489,216744
220489,216788
220489,216793
220489,216815
220489,216839
220489,216882
220489,216893
220489,216702
220489,216904
220489,217013
222103,216904
222103,216893
222103,216830
222127,216887
226505,226544
226512,226778
226562,226778
226564,226778
226572,825318
226577,206874
226577,207001
226577,216900
226577,118929
226577,216947
226577,216996
226577,118996
226577,128438
226577,128537
226577,207060
226577,207061
226577,207078
226577,226730
226577,207268
226577,207484
226577,207488
226577,377811335
226577,118547
226577,216908
226577,118583
226577,118590
226577,218198
226577,226720
226585,226778
226614,226609
226658,226778
226695,226778
226710,226778
226730,226577
226730,1224
226778,226564
226778,228851
226778,226710
226778,226658
226778,854715
226778,226512
226778,226562
226778,854696
226778,226695
226778,226585
226778,1224
226799,229552
226799,748615745
226799,1224
228851,226778
229552,226799
236320,240098
236348,236455
236352,240094
236352,240095
236352,236400
236352,240098
236352,771100775
236364,240098
236376,138644
236376,246517
236376,845
236377,240095
236377,240094
236377,236400
236377,240092
236377,240094
236377,240093
236377,240095
236377,240096
236377,927078047
236381,240098
362684055,356966898
599907588,314921
918074508,413332
717880824,422859
909329995,413332
909329997,413138
82145424,531013
717575054,109414
365824232,109169
188349326,678073
969543392,678073
901991632,570437
723728396,433032
723728396,824486497
298351810,845
298351810,845
231839930,423012
231839930,423025
855236251,197405
855236251,197102
855236251,197427
855236251,197448
855236251,197541
855236251,197272
855236251,187578
614670401,472014
627299752,472014
347468514,423025
347468514,93042695
68481414,423025
68481414,771725842
68481414,423080
463398873,423025
157710058,423025
240096674,423116
556854756,256231
530036687,540456066
530036687,1027
441075550,432900
441075550,432742
668537581,491656
668537581,491656
964860496,658409
921321519,29621
921321520,29621
851023494,506349985
851023495,413248
603636200,442584
170198552,736967
170198552,736893
170198552,727172
170198552,736893
568838229,599587
568838229,210745099
407444302,129678075
407444302,316924422
407444302,907036116
407444302,648980581
407444302,357078915
407444302,944349914
652445664,34546779
652445664,911351382
652445664,648548
652445664,930131678
652445664,648789
652445664,605795336
652445664,227756061
652445664,257997170
652445664,648555
652445664,652350
652445664,944349915
652445664,29492
652445664,357078915
652445664,1043
652445664,944349914
652445664,129678075
652445664,648600
818481608,413129
395241613,433073
850699463,413065
600795755,413065
600795755,209814686
827492392,413014
342732941,148093
49979641,108945
477527423,462311
789002570,540613
789002572,39290
748615745,226799
966917973,462372
966917974,462372
786052704,375818871
786052705,531104
494566507,912849
494566507,923122730
835369289,531398484
319662579,550913
420615524,423025
309967946,413393
446574720,856514595
446574720,413199
266192488,236955527
789855015,356966898
874536625,256128
199559843,808255902
199559843,808255902
815794667,808255902
815794667,808255902
685296232,472014
435476404,403292
435476404,403292
484892186,403292
777728190,893964
777728190,184449166
976164504,63806066
284453587,912985
258772565,894089
258772565,209082201
708667982,912901
209082201,401704033
209082201,258772565
209082201,401704034
209082201,894089
954952360,638860
390922209,356966898
390922209,423064
390922210,356966898
861485761,462322
227495941,207549
821182910,432764
853249147,383617
635795593,967215409
635795593,422863
333004588,383816
823168612,315247
201675359,384697574
471357300,432808
935764097,579885
830186655,462086
830186655,499750546
830186656,462086
67911853,413082
67911853,403254
67911853,413112
67911853,413314
67911853,432900
67911853,423025
459049147,423025
459049147,502866838
440482653,423025
856514595,416773
856514595,413147
856514595,423025
856514595,413151
856514595,412995
856514595,413065
856514595,413167
856514595,413170
856514595,208942837
856514595,208942836
856514595,208942838
856514595,208942839
856514595,208942841
856514595,208942842
856514595,208942843
856514595,208942844
856514595,208942845
856514595,208942846
856514595,208942847
856514595,208942848
856514595,208942849
856514595,54214303
856514595,423061
856514595,413227
856514595,413200
856514595,480057748
856514595,413231
856514595,432921
856514595,413178
856514595,413225
856514595,413180
856514595,208942840
856514595,104638958
856514595,584324061
856514595,413149
856514595,413351
856514595,54214302
856514595,368355544
856514595,413058
856514595,413320
856514595,422941
856514595,727890049
856514595,393379
856514595,413292
856514595,412988
856514595,423058
856514595,1410177
856514595,446574720
856514595,413380
856514595,416824
856514595,413129
856514595,413330
856514595,413130
856514595,414508
856514595,208942835
856514595,447759107
442962448,866038914
442962448,599695861
442962448,324631564
442962448,979282841
442962448,875774713
442962448,979282842
442962448,782688268
442962448,536839380
442962448,438874661
442962448,866839043
442962448,674361719
442962448,704360201
442962448,736963
81528331,550908
238679519,668331
267069707,668331
906423926,894019
906423926,242008148
906423926,586620869
581528584,678427
867719962,433143
379375824,433032
379375824,456321707
360499819,874621
360499819,882947620
360499819,945930916
360499819,130506468
516671863,179295730
516671863,828352080
516671863,874621
516671863,310869662
516671863,588149003
516671863,287060405
516671863,763257295
516671863,767860328
516671863,331679526
516671863,185814199
960751425,874621
960751425,882947620
960751425,945930916
960751426,874621
960751426,882947620
960751426,945930916
960751427,874621
960751427,882947620
960751427,945930916
960751428,874621
960751428,882947620
960751428,945930916
156485251,874621
156485251,882947620
156485251,945930916
156485252,874621
156485252,882947620
156485252,945930916
897975988,874621
897975988,882947620
897975988,945930916
897975988,960751425
897975988,967348568
897975988,879396033
897975989,874621
897975989,882947620
897975989,945930916
897975989,897975988
927078047,236385
927078047,240922
927078047,236377
927078047,240966
927078047,241014
927078047,240935
927078047,240851
927078047,240989
927078047,240859
927078047,240988
927078047,240923
927078047,240932
927078047,236549
619927065,678073
570500582,570182
570500583,413393
173312608,632227173
778145952,373778
778145953,373778
357884165,373778
183817896,183817907
183817896,183817907
183817897,305777
183817898,315599
183817899,314864
183817900,305778
183817901,305779
183817903,324704
183817905,422960
183817906,305781
183817907,183817896
183817907,305026
183817907,305780
183817908,423073
183817908,423131
183817909,335227
183817910,335226
183817911,335225
183817912,305782
183817913,305072
183817914,315603
183817915,423559
183817915,423073
183817916,3156061
183817917,422833
872350435,423025
872350435,72845305
872350435,207271756
872106931,678324
521439681,256128
706151554,438720
467042568,472014
625626693,472014
372350839,472014
1677899,472014
356811079,214160492
832104041,432808
679976755,554777910
679976755,866548110
679976755,673471798
679976755,402082165
679976755,557607129
679976755,837320803
679976755,399141643
679976755,554777911
251060662,291526921
284997408,422859
112487386,678183
166434539,403285
166434539,643235008
166434540,166434539
286808786,423025
286808786,423080
286808787,472014
47606496,423025
47606496,423025
164241957,707498
164241958,707498
94809617,472063
94809618,472063
220817271,579844
220817271,580055
884693053,579844
884693054,579844
132860152,422932
948291971,472014
400889194,423025
400889194,422863
999196280,423025
430344980,912964
632192759,756518
632192759,756596
632192759,756597
632192759,766329
632192759,785986
659746118,413389
374122553,737063
260333638,569531631
389853508,256151
398214850,834296
666067875,607225751
666067877,423025
666067878,442487
728329643,570531
728329644,579885
728329645,541139
465308593,373732
723135880,197184
723135881,197488
723135883,423025
723135883,390205932
660349527,570420
238864239,589901
639017286,413112
622079673,531061
394168051,599587
866779647,423072
820932073,413328
563800136,491741
360312698,423025
360312699,423025
108879169,687902
69255711,678393
389338583,736918
389338583,736918
142165735,433032
991341,154459219
991341,154459219
991320,992072
769637719,769637720
769637719,769637721
